"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","Industry","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"7729","TOKYO SEIMITSU CO","20260130",13950.0,-1.0,13548.95,5083.19,12.67,4317.75,22202.9,"JPY",23.2,57.0,"",0,13.5,12.8,19.7,18.1,"","Producer Manufacturing","Semiconductor Equipment & Materials","",40.57,"",2025,150534.0,14050.0,6148.0
"7730","Mani, Inc.","20260130",1522.0,2.0,1809.1,591.4,11.09,543.77,5939.9,"JPY",42.3,58.1,"",0,11.0,12.6,13.0,13.7,10.8,"Health Technology","Medical Instruments & Supplies","",98.5,"",2025,29968.0,1654.0,1044.5
"7731","尼康","20260130",1940.5,2.0,2249.75,735.45,3.87,1938.32,24682.8,"JPY",40.0,56.3,"",0,3.0,5.4,8.0,6.0,"","Consumer Durables","Leisure","",329.14,"",2025,715285.0,1977.0,1238.5
"7732","TOPCON CORPORATION","20251201",3285.0,-32.0,151.19,49.43,0.51,980.35,531.6,"JPY",290.4,28.1,"",0,3.4,9.6,17.0,16.2,"","Electronic Technology","Scientific & Technical Instruments","",105.48,"",2025,216000.0,347368423424.0,294315786240.0
"7733","奧林巴斯","20260130",1841.0,4.0,2703.16,998.2,15.72,673.2,118187.2,"JPY",16.4,53.3,"",0,16.3,48.9,25.4,33.4,"","Health Technology","Medical Instruments & Supplies","",1116.66,"",2025,997332.0,2168.0,1443.0
"7734","RIKEN KEIKI CO LTD","20260130",3290.0,6.0,4053.7,1521.62,10.24,1686.96,7939.3,"JPY",13.6,54.4,"",0,10.3,13.0,16.2,11.7,"","Electronic Technology","Security & Protection Services","",45.94,"",2025,49038.0,3845.0,2160.0
"7735","Dainippon Screen","20260130",19660.0,6.0,32377.43,11740.81,20.83,4450.75,87620.4,"JPY",24.0,53.1,"",0,26.7,23.4,22.7,24.1,"","Producer Manufacturing","Semiconductor Equipment & Materials","",94.51,"",2025,625269.0,19810.0,7825.0
"7739","CANON ELECTRONICS INC","20260130",3625.0,4.0,5074.38,1658.82,5.69,2972.37,6918.1,"JPY",77.0,31.7,35.0,0,6.5,6.0,7.0,5.6,"","Electronic Technology","Business Equipment & Supplies","",40.9,"",2024,100656.0,3650.0,1986.0
"7740","TAMRON CO LTD","20260130",1028.0,11.0,2286.66,846.88,15.69,509.11,12915.4,"JPY",20.1,55.9,36.25,0,20.8,18.0,16.1,11.7,"","Consumer Durables","Leisure","",161.72,"",2024,88475.0,1128.0,687.0
"7741","HOYA CORP","20260130",25870.0,-6.0,17317.63,6426.96,21.07,2846.11,205243.1,"JPY",1.2,61.0,"",0,21.6,22.7,21.1,23.4,"","Health Technology","Medical Instruments & Supplies","",342.23,"",2025,866032.0,26055.0,14345.0
"7743","SEED CO LTD (PRECISION MACHINERY)","20260130",578.0,9.0,1157.93,378.53,6.47,596.7,1168.4,"JPY",182.8,17.8,"",0,6.3,16.4,2.4,7.3,"","Health Technology","Medical Instruments & Supplies","",30.27,"",2025,33231.0,620.0,408.0
"7744","NORITSU KOKI CO","20260130",2198.0,7.0,3876.61,1267.27,6.08,2123.91,13521.6,"JPY",4.5,60.4,73.666,0,7.9,5.3,96.6,5.1,"","Electronic Technology","Consumer Electronics","",104.64,"",2024,106539.0,2091.0,1206.6666
"7745","A&D HOLON HOLDINGS COMPANY LTD","20260130",2279.0,15.0,6563.71,2398.46,14.7,1560.5,6278.5,"JPY",18.5,49.3,"",0,16.8,17.2,23.2,17.5,"","Electronic Technology","Scientific & Technical Instruments","",27.37,"",2025,67083.0,2408.0,1328.0
"7746","OKAMOTO GLASS CO LTD","20260130",979.0,-33.0,39.69,12.97,1.71,77.41,30.8,"JPY",210.6,0.0,"",0,4.4,6.8,13.4,10.2,"","Process Industries","Electronic Components","",23.28,"",2025,4686.0,1349.0,120.0
"7747","Asahi Intecc Co. Ltd.","20260130",2570.0,-1.0,2425.72,879.72,14.84,562.18,22344.8,"JPY",37.6,46.3,"",0,15.7,12.1,10.9,12.3,"","Health Technology","Medical Specialties","",267.81,"",2025,120025.0,3127.0,2017.0
"7749","MEDIKIT CO LTD","20260130",2986.0,10.0,6191.96,2024.16,6.68,3088.58,3017.6,"JPY",34.3,58.7,"",0,6.8,6.5,6.0,7.0,"","Health Technology","Medical Instruments & Supplies","",14.62,"",2025,22553.0,3080.0,2362.0
"7751","佳能","20260130",4535.0,11.0,10476.48,3424.78,9.09,3840.61,307359.1,"JPY",17.0,77.1,160.0,0,9.7,8.5,8.5,8.3,"","Electronic Technology","Computer Hardware","",880.14,"",2024,4509821.0,5195.0,3893.0
"7752","理光","20260130",1362.0,13.0,3574.48,1168.51,6.58,1809.65,67823.5,"JPY",65.6,72.1,"",0,6.8,4.7,4.5,1.8,"","Electronic Technology","Business Equipment & Supplies","",569.23,"",2025,2527876.0,1698.5,1255.0
"7760","IMV Corporation","20260130",2873.0,1.0,3192.03,1167.89,14.91,746.95,1771.7,"JPY",17.1,50.1,"",0,18.8,15.4,15.2,12.6,13.3,"Electronic Technology","Scientific & Technical Instruments","",15.91,"",2025,17941.0,2895.0,1102.0
"7762","西鐵城","20260130",1363.0,8.0,2572.82,841.06,8.18,1048.92,20923.9,"JPY",21.2,75.3,"",0,7.0,10.9,9.9,11.2,"","Electronic Technology","Footwear & Accessories","",243.98,"",2025,316885.0,1422.0,726.0
"7769","RHYTHM CO LTD","20260130",4060.0,-1.0,3677.64,1202.23,3.23,3794.79,1011.4,"JPY",95.4,23.4,"",0,2.2,3.3,3.3,4.8,"","Electronic Technology","Luxury Goods","",8.25,"",2025,32666.0,4145.0,2995.0
"7771","NIHON SEIMITSU CO","20260130",296.0,-7.0,170.97,55.89,8.54,66.73,125.6,"JPY",-28.7,50.0,"",0,-1.5,30.9,17.5,10.4,"","Consumer Durables","Luxury Goods","",22.03,"",2025,7158.0,399.0,58.0
"7774","Japan Tissue Engineering Co. Ltd.","20260130",540.0,"","","",-5.76,143.44,-335.3,"JPY","",0.0,"",0,-4.2,2.4,-10.9,-6.9,"","Healthcare","Biotechnology","",40.61,"",2025,2455.0,749.0,361.0
"7775","DAIKEN MEDICAL CO LTD","20260130",469.0,11.0,818.7,328.84,13.77,261.57,1035.1,"JPY",-2.2,84.5,"",0,15.6,15.2,11.5,13.5,"","Distribution Services","Medical Instruments & Supplies","",28.73,"",2025,9951.0,509.0,437.0
"7777","3-D Matrix Ltd.","20260130",436.0,"","","",-58.38,19.73,-1293.1,"JPY","",0.0,"",0,-709.6,-14.9,-161.7,-108.9,"","Healthcare","Medical Devices","",112.28,"",2025,6934.0,539.0,102.0
"7779","CYBERDYNE INC","20260130",274.0,"","","",-1.83,187.44,-722.3,"JPY","",0.0,"",0,-2.2,-2.8,-3.6,-2.0,"","Health Technology","Medical Devices","",211.13,"",2025,4384.0,290.0,147.0
"7780","MENICON CO LTD","20260130",1619.0,5.0,2296.02,750.57,6.65,1150.85,5725.5,"JPY",158.2,20.5,"",0,7.2,7.6,11.4,10.9,"","Health Technology","Medical Instruments & Supplies","",74.81,"",2025,121491.0,1639.0,1005.0
"7781","HIRAYAMA HOLDINGS CO LTD","20260130",1324.0,13.0,3401.18,1242.05,17.25,652.61,862.1,"JPY",29.3,51.8,"",0,19.4,18.6,15.6,14.6,"","Commercial Services","Staffing & Employment Services","",7.66,"",2025,36220.0,1370.0,871.0
"7782","SINCERE CO LTD","20260130",492.0,13.0,1011.87,393.12,10.5,413.02,283.3,"JPY",1.8,69.1,17.0,0,12.4,11.1,6.9,3.7,"","Health Technology","Medical Instruments & Supplies","",6.53,"",2024,6539.0,899.0,470.0
"7790","BARCOS CO LTD","20260130",1035.0,1.0,1418.18,463.61,8.79,571.05,57.2,"JPY",12.7,43.6,"",0,22.2,10.4,2.5,84.5,"","Commercial Services","Miscellaneous Commercial Services","",1.21,"",2024,5023.0,"",""
"7791","DREAMBED CO LTD","20260130",857.0,18.0,3186.86,1041.79,9.69,1096.59,436.6,"JPY",216.4,29.2,"",0,10.0,3.4,7.4,22.2,"","Retail Trade","Furnishings, Fixtures & Appliances","",4.11,"",2025,11509.0,965.0,663.0
"7792","Colan Totte.Co.,Ltd.","20260130",1516.0,13.0,4099.23,1340.05,24.01,569.16,1240.7,"JPY",21.8,52.1,"",0,32.3,31.8,23.8,27.8,48.6,"Electronic Technology","Medical Devices","",9.08,"",2025,6917.0,1596.0,937.0
"7793","IMAGE MAGIC INC","20260130",1602.0,13.0,4322.56,1413.05,19.6,734.96,354.5,"JPY","",0.0,32.0,0,21.3,22.3,33.2,"","","Commercial Services","Specialty Business Services","",2.46,"",2024,7767.0,1931.0,1000.0
"7794","EDP CORPORATION","20260130",660.0,"","","",-21.39,236.05,-731.2,"JPY","",0.0,"",0,-29.4,"","","","","Electronic Technology","Luxury Goods","",14.48,"",2025,902.0,745.0,360.0
"7795","KYORITSU CO LTD","20260130",222.0,9.0,451.05,147.45,3.65,412.29,643.4,"JPY",224.4,13.9,"",0,4.4,6.8,5.2,"",-4.7,"Commercial Services","Conglomerates","",42.79,"",2025,40353.0,233.0,133.0
"7800","Amifa Co.,Ltd.","20260130",686.0,14.0,1927.15,629.99,9.07,708.61,194.0,"JPY",-5.2,75.8,"",0,10.3,-11.8,5.9,9.7,8.0,"Process Industries","Packaging & Containers","",3.02,"",2025,8842.0,713.0,563.0
"7803","BUSHIROAD INC","20260130",282.0,18.0,987.83,349.15,16.8,178.35,4062.2,"JPY",34.9,37.6,"",0,15.4,3.5,20.0,28.3,"","Technology Services","Electronic Gaming & Multimedia","",135.61,"",2025,56175.0,402.0,220.5
"7805","PRINTNET INC.","20260130",694.0,14.0,1934.38,632.35,7.87,819.06,328.2,"JPY",-49.1,59.0,"",0,8.5,9.6,13.3,11.4,5.4,"Consumer Services","Specialty Business Services","",5.09,"",2025,9213.0,771.0,595.0
"7806","MTG Co., Ltd.","20260130",4235.0,8.0,7822.82,2730.89,17.07,1298.57,8704.8,"JPY",50.6,32.5,"",0,21.0,6.6,7.6,6.6,16.9,"Retail Trade","Household & Personal Products","",39.27,"",2025,98810.0,5320.0,1811.0
"7807","KOWA CO LTD","20260130",835.0,18.0,2823.23,1081.09,15.65,703.37,456.9,"JPY",-35.1,68.4,"",0,21.3,27.7,19.9,31.3,"","Health Technology","Furnishings, Fixtures & Appliances","",4.15,"",2025,6368.0,876.0,703.0
"7808","C.S. LUMBER CO INC","20260130",3000.0,25.0,18160.12,5989.51,10.98,6102.16,1239.4,"JPY",141.4,3.5,"",0,11.2,16.0,32.5,67.3,"","Non-Energy Minerals","Lumber & Wood Production","",1.85,"",2025,20673.0,3505.0,2500.0
"7809","KOTOBUKIYA CO LTD","20260130",1487.0,15.0,4281.3,1553.68,14.84,997.39,1193.1,"JPY",12.4,46.6,"",0,15.1,17.3,36.8,49.9,"","Retail Trade","Leisure","",8.06,"",2025,16502.0,1831.0,1272.0
"7810","CROSSFOR CO LTD","20260130",159.0,-13.0,54.02,17.66,1.7,105.98,30.7,"JPY","",0.0,"",0,1.3,-0.4,-12.1,11.6,-5.6,"Consumer Durables","Luxury Goods","",17.05,"",2025,3757.0,194.0,141.0
"7811","NAKAMOTO PACKS CO LTD","20260130",1984.0,15.0,6192.13,2024.22,9.51,2170.11,1837.0,"JPY",5.1,62.6,"",0,11.8,11.3,9.6,12.8,"","Commercial Services","Specialty Business Services","",8.9,"",2025,49132.0,2097.0,1500.0
"7812","CRESTEC INC","20260130",1996.0,18.0,7702.48,2517.95,9.78,2624.42,778.0,"JPY",44.9,43.6,"",0,8.1,12.4,11.3,19.3,"","Commercial Services","Specialty Business Services","",3.03,"",2025,18785.0,2050.0,1450.0
"7813","PLATZ CO LTD","20260130",807.0,7.0,1432.54,468.3,5.21,915.98,161.4,"JPY",157.1,10.0,"",0,5.9,1.8,-2.4,10.3,"","Health Services","Medical Instruments & Supplies","",3.38,"",2025,8422.0,884.0,592.0
"7814","JAPAN CREATIVE PLATFORM GRP CO LTD","20260130",751.0,8.0,1367.13,466.37,13.82,324.23,2123.4,"JPY",102.8,19.0,60.0,0,20.4,22.8,20.9,13.0,"","Commercial Services","Specialty Business Services","",47.37,"",2024,80100.0,1087.0,430.0
"7815","TOKYO BOARD INDUSTRIES CO LTD","20260130",375.0,"","","",-13.21,596.53,-204.2,"JPY","",0.0,"",0,-16.7,-43.6,-13.4,-27.4,"","Process Industries","Lumber & Wood Production","",2.59,"",2025,7733.0,660.0,353.0
"7817","PARAMOUNT BED HOLDINGS CO LTD","20260130",3510.0,4.0,4763.89,1557.32,6.49,2447.97,8905.3,"JPY",59.1,38.0,"",0,6.6,8.5,7.8,8.0,"","Consumer Durables","Medical Instruments & Supplies","",56.08,"",2025,108583.0,3800.0,2120.0
"7818","Transaction Co., Ltd.","20260130",1193.0,9.0,2307.54,837.22,19.9,348.14,3913.3,"JPY",26.8,52.1,"",0,21.9,23.2,24.6,19.4,21.1,"Process Industries","Household & Personal Products","",56.48,"",2025,27453.0,1384.0,997.0
"7819","SHOBIDO Corporation","20260130",830.0,9.0,1567.57,584.48,11.47,561.54,850.5,"JPY",32.1,53.2,"",0,14.1,10.8,9.9,6.8,5.7,"Consumer Non-Durables","Household & Personal Products","",13.21,"",2025,22122.0,1026.0,480.0
"7820","NIHON FLUSH CO LTD","20260130",821.0,7.0,1396.13,456.4,3.51,1327.28,1059.2,"JPY",177.6,29.2,"",0,2.6,4.6,6.4,16.2,"","Producer Manufacturing","Building Products & Equipment","",22.76,"",2025,23976.0,868.0,741.0
"7821","MAEDA KOSEN CO.LTD","20260130",1850.0,7.0,3231.56,1215.39,12.72,1020.65,8703.1,"JPY",-3.3,58.2,"",0,14.0,18.5,15.2,10.8,"","Non-Energy Minerals","Building Materials","",67.06,"",2025,64108.0,2159.0,1745.0
"7822","EIDAI CO.LTD.","20260130",235.0,-13.0,76.88,25.13,0.26,1001.34,113.3,"JPY","",16.7,"",0,-0.1,3.2,-2.0,0.2,"","Producer Manufacturing","Furnishings, Fixtures & Appliances","",44.19,"",2025,71202.0,305.0,195.0
"7823","ARTNATURE INC","20260130",824.0,9.0,1632.13,533.55,6.55,830.3,1772.0,"JPY",88.9,34.1,"",0,5.9,9.3,9.1,7.6,"","Consumer Non-Durables","Household & Personal Products","",32.57,"",2025,43340.0,845.0,701.0
"7826","Furuya Metal Co. Ltd.","20260130",4215.0,8.0,7888.83,2968.63,12.08,2624.82,7794.1,"JPY",5.9,57.9,"",0,13.8,15.1,26.0,29.0,"","Technology","Electronic Components","",24.58,"",2025,57379.0,4085.0,2020.0
"7827","Orvis Corp.","20260130",1629.0,20.0,7203.39,2354.8,7.44,3227.12,425.0,"JPY",154.3,2.9,"",0,7.9,18.6,"","","","Industrials","Conglomerates","",1.77,"",2025,12639.0,1844.0,1220.0
"7831","Wellco Holdings Corp.","20260130",88.0,"","","",-36.9,57.56,-522.5,"JPY","",7.8,"",0,-18.8,-4.1,0.1,8.5,8.9,"Commercial Services","Specialty Business Services","",24.6,"",2025,8478.0,141.0,77.0
"7832","BANDAI NAMCO HOLDINGS INC","20260130",4010.0,2.0,4986.4,1848.75,15.15,1224.77,120141.9,"JPY",38.9,55.2,"",0,18.8,9.1,15.8,18.8,"","Consumer Durables","Leisure","",647.35,"",2025,1241513.0,5729.0,4039.0
"7833","IFIS JAPAN LTD","20260130",686.0,9.0,1378.04,450.48,7.8,588.78,442.4,"JPY",10.7,59.9,35.0,0,7.8,9.1,12.4,11.6,"","Technology Services","Specialty Business Services","",9.63,"",2024,5859.0,748.0,510.0
"7836","AVIX INC","20260130",89.0,6.0,140.27,51.27,11.18,49.36,193.9,"JPY",9.8,45.1,"",0,12.5,5.5,-0.5,-14.4,"","Producer Manufacturing","Electronic Components","",35.13,"",2025,4347.0,113.0,83.0
"7837","R. C. CORE CO.LTD.","20260130",370.0,"","","",-15.69,578.74,-376.0,"JPY","",0.0,"",0,-14.6,-204.6,-20.6,-15.4,"","Consumer Durables","Real Estate - Development","",4.14,"",2025,10990.0,860.0,284.0
"7839","Shoei Co. Ltd. (7839)","20260130",1775.0,8.0,3340.27,1273.48,19.66,613.07,6335.0,"JPY",9.0,70.5,"",0,21.4,27.3,30.9,32.5,28.2,"Consumer Non-Durables","Footwear & Accessories","",52.56,"",2025,32363.0,1924.0,1428.0
"7840","FRANCE BED HOLDINGS CO","20260130",1331.0,9.0,2581.42,843.87,7.07,1216.84,2871.4,"JPY",19.5,63.3,"",0,7.9,8.1,7.5,7.0,"","Health Technology","Furnishings, Fixtures & Appliances","",33.37,"",2025,60561.0,1360.0,1110.0
"7841","ENDO MANUFACTURING CO","20260130",1283.0,13.0,3477.82,1136.9,4.59,2525.71,1019.0,"JPY",57.9,28.9,40.0,0,5.9,4.3,6.0,11.4,"","Producer Manufacturing","Leisure","",8.79,"",2024,17416.0,1435.0,1002.0
"7844","MARVELOUS INC","20260130",479.0,4.0,640.71,209.45,4.95,431.62,1293.6,"JPY",12.5,74.7,"",0,3.6,11.1,6.6,14.2,"","Technology Services","Electronic Gaming & Multimedia","",60.57,"",2025,27963.0,620.0,399.0
"7846","PILOT CORP(NEW).PORSCHE INN.LEASE O","20260130",4856.0,11.0,8526.84,3123.53,9.87,3692.92,13802.7,"JPY",34.6,44.0,120.0,0,10.7,12.2,15.6,16.3,"","Producer Manufacturing","Business Equipment & Supplies","",37.87,"",2024,126168.0,5082.0,3698.0
"7849","STARTS PUBLISHING CORP","20260130",3800.0,16.0,11828.02,4314.19,15.55,2543.23,1518.3,"JPY",13.5,49.7,120.0,0,21.3,27.8,22.3,11.9,"","Consumer Services","Publishing","",3.84,"",2024,8581.0,4630.0,3240.0
"7850","SOUGOU SHOUKEN CO","20260130",878.0,15.0,2770.0,905.52,8.83,1046.0,277.0,"JPY",-79.6,65.4,"",0,10.3,8.0,8.0,5.3,14.9,"Commercial Services","Specialty Business Services","",3.0,"",2025,16236.0,1055.0,813.0
"7851","KAWASE COMPUTER SUPPLIES CO","20260130",260.0,11.0,587.42,192.03,3.81,513.76,91.1,"JPY",475.2,0.0,"",0,4.4,-1.0,-1.1,1.6,"","Consumer Services","Specialty Business Services","",4.65,"",2025,2831.0,319.0,181.0
"7856","HAGIHARA INDUSTRIES INC.","20260130",1701.0,2.0,2041.05,667.22,3.08,2206.91,953.9,"JPY",96.5,50.3,"",0,3.3,5.2,3.2,4.7,6.6,"Process Industries","Textile Manufacturing","",14.02,"",2025,31936.48,1743.0,1330.0
"7857","SEKI CO LTD","20260130",1318.0,1.0,1426.26,466.25,1.28,3724.7,198.3,"JPY",170.7,28.3,"",0,1.6,1.7,2.3,1.8,"","Consumer Services","Advertising Agencies","",4.17,"",2025,12302.0,1388.0,1280.0
"7859","ALMEDIO INC","20260130",185.0,8.0,347.75,113.68,2.83,409.43,232.3,"JPY",43.9,28.0,"",0,7.2,73.6,11.5,1.1,"","Producer Manufacturing","Electronic Components","",20.04,"",2025,5800.0,311.0,152.0
"7860","AVEX INC","20260130",1196.0,"","","",-1.57,1179.87,-785.2,"JPY","",80.9,"",0,-7.6,-1.5,2.4,1.9,"","Commercial Services","Entertainment","",42.47,"",2025,131691.0,1374.0,1156.0
"7864","FUJI SEAL INTERNATIONAL INC","20260130",3195.0,11.0,7522.43,2459.1,9.2,2726.01,13362.4,"JPY",24.6,51.0,"",0,9.6,9.2,6.9,7.0,"","Process Industries","Packaging & Containers","",53.29,"",2025,212345.0,3305.0,2212.0
"7867","TOMY COMPANY LTD","20260130",2725.0,7.0,4635.88,1737.86,14.56,1198.84,15489.0,"JPY",15.8,59.2,"",0,16.6,14.6,11.0,11.5,"","Consumer Durables","Leisure","",88.75,"",2025,250235.0,3716.0,2663.0
"7868","KOSAIDO HOLDINGS CO LTD","20260130",498.0,9.0,1011.82,330.77,9.98,337.96,4766.0,"JPY",-7.6,75.3,"",0,11.6,8.2,11.0,11.5,"","Commercial Services","Specialty Business Services","",141.31,"",2025,38302.0,560.0,410.0
"7870","Fukushima Printing Co., Ltd.","20260130",383.0,-26.0,35.8,11.7,3.19,37.4,168.6,"JPY",-150.7,90.0,"",0,3.1,0.2,1.2,4.6,8.3,"Commercial Services","Specialty Business Services","",141.3,"",2025,7331.0,"",""
"7871","FUKUVI CHEMICAL INDUSTRY CO","20260130",935.0,11.0,2079.99,679.95,3.75,1849.17,1372.1,"JPY",44.5,45.2,"",0,3.7,4.2,3.9,3.5,"","Process Industries","Building Products & Equipment","",19.79,"",2025,39973.0,981.0,688.0
"7872","ESTELLE HOLDINGS CO LTD","20260130",625.0,-14.0,181.35,59.28,0.53,1136.45,63.4,"JPY","",28.0,"",0,1.3,-5.4,2.2,3.7,"","Consumer Durables","Luxury Goods","",10.48,"",2025,31271.0,625.0,536.0
"7874","LEC INC","20260130",1028.0,10.0,2259.33,738.58,7.09,1061.57,2457.4,"JPY",16.1,90.0,"",0,7.0,2.3,0.7,6.3,"","Producer Manufacturing","Household & Personal Products","",32.63,"",2025,66304.0,1423.0,992.0
"7875","TAKEDA IP HOLDINGS CO LTD","20260130",1176.0,18.0,4321.22,1412.62,6.6,2182.73,1201.3,"JPY",68.6,26.9,"",0,8.2,4.6,5.2,4.7,"","Commercial Services","Publishing","",8.34,"",2025,34198.0,1174.0,810.0
"7877","EIDAI KAKO CO LTD","20260130",1871.0,15.0,5621.95,1837.83,3.2,5856.1,230.5,"JPY",-5.0,68.0,"",0,2.8,2.8,-2.1,1.0,"","Producer Manufacturing","Specialty Chemicals","",1.23,"",2025,8857.0,1903.0,1440.0
"7879","NODA CORP","20260130",677.0,"","","",-0.94,2139.72,-314.6,"JPY",92.5,14.1,33.0,0,-6.1,8.2,20.7,9.8,"","Producer Manufacturing","Building Products & Equipment","",15.66,"",2024,67039.0,740.0,630.0
"7883","SUN MESSE CO LTD","20260130",369.0,6.0,594.5,194.34,2.6,761.2,308.0,"JPY",104.6,21.3,"",0,2.5,2.4,2.4,5.2,"","Commercial Services","Specialty Business Services","",15.54,"",2025,16436.0,442.0,338.0
"7885","TAKANO CO LTD","20260130",814.0,5.0,1170.24,382.55,1.86,2096.32,593.7,"JPY",40.5,46.1,"",0,0.9,2.2,2.8,3.2,"","Producer Manufacturing","Furnishings, Fixtures & Appliances","",15.22,"",2025,23969.0,841.0,658.0
"7886","YAMATO MOBILITY & MFG CO LTD","20260130",863.0,"","","",-5.59,1059.4,-78.8,"JPY","",0.0,"",0,2.7,-0.8,4.8,-20.2,"","Process Industries","Specialty Chemicals","",1.33,"",2025,16072.0,1595.0,733.0
"7887","NANKAI PLYWOOD CO","20260130",9980.0,19.0,39142.27,12795.68,5.18,25167.01,1265.6,"JPY",76.9,18.5,"",0,3.6,4.3,7.1,7.2,"","Non-Energy Minerals","Furnishings, Fixtures & Appliances","",0.97,"",2025,24921.0,10220.0,4910.0
"7888","SANKO GOSEI LTD","20260130",963.0,17.0,3218.44,1135.26,11.57,1056.14,3724.6,"JPY",59.8,31.0,"",0,13.5,11.6,9.8,8.4,"","Producer Manufacturing","Semiconductor Equipment & Materials","",30.48,"",2025,91101.0,1078.0,475.0
"7893","PRONEXUS INC","20260130",1157.0,8.0,2070.89,676.98,7.05,978.68,1761.0,"JPY",-0.7,74.9,"",0,6.1,7.7,7.3,7.8,"","Commercial Services","Specialty Business Services","",25.51,"",2025,30995.0,1335.0,1061.0
"7894","MARUTO SANGYO CO","20260130",2145.0,-20.0,369.09,120.66,3.35,367.54,313.9,"JPY",127.4,9.8,"",0,2.8,4.3,5.1,7.6,"","Process Industries","Packaging & Containers","",25.51,"",2025,18046.0,2150.0,1650.0
"7898","WOOD ONE CO LTD","20260130",987.0,"","","",-0.68,4801.93,-303.7,"JPY","",7.7,"",0,-0.8,-1.8,0.8,3.6,"","Non-Energy Minerals","Furnishings, Fixtures & Appliances","",9.31,"",2025,65157.0,1040.0,751.0
"7901","MATSUMOTO INC","20260130",1036.0,"","","",-23.62,729.2,-194.7,"JPY","",0.0,"",0,-18.4,-9.4,1.9,-7.0,"","Commercial Services","Paper & Paper Products","",1.13,"",2025,2169.0,1967.0,647.0
"7902","SONOCOM CO LTD","20260130",1037.0,6.0,1698.35,555.19,2.31,2454.55,205.5,"JPY",40.4,38.2,"",0,1.9,1.7,2.6,4.1,"","Producer Manufacturing","Electronic Components","",3.63,"",2025,2423.0,1349.0,751.0
"7906","YONEX CO LTD","20260130",3255.0,-1.0,3187.24,1111.64,13.53,809.27,9364.8,"JPY",56.0,28.3,"",0,15.8,15.7,15.2,13.1,"","Consumer Durables","Leisure","",85.51,"",2025,138276.0,4505.0,1944.0
"7908","KIMOTO CO LTD","20260130",253.0,10.0,555.13,181.47,4.43,417.63,834.6,"JPY",72.9,41.8,"",0,5.3,2.1,-3.0,2.8,"","Process Industries","Electronic Components","",45.1,"",2025,11294.0,310.0,212.0
"7911","凸版印刷","20260130",4764.0,-29.0,300.07,98.09,0.22,4520.4,2862.3,"JPY",-18.3,90.0,"",0,-0.4,2.4,2.4,1.4,"","Commercial Services","Specialty Business Services","",286.16,"",2025,1717960.0,5217.0,3400.0
"7912","大日本印刷","20260130",2767.5,5.0,4069.94,1330.47,5.37,2528.32,60947.4,"JPY",1.2,84.0,"",0,5.0,6.1,4.5,4.9,"","Commercial Services","Specialty Business Services","",449.25,"",2025,1457609.0,2880.0,1810.0
"7914","KYODO PRINTING CO","20260130",1634.0,-2.0,1403.53,458.82,2.1,2231.0,1318.9,"JPY",-129.0,90.0,"",0,2.2,2.3,0.8,0.8,"","Commercial Services","Specialty Business Services","",28.19,"",2025,99977.0,1688.0,842.0
"7915","NISSHA CO LTD","20260130",1249.0,4.0,1684.78,550.76,2.33,2410.62,2659.7,"JPY",34.8,43.0,50.0,0,3.6,0.1,12.2,18.8,"","Commercial Services","Electronic Components","",47.36,"",2024,195598.0,1502.0,1061.0
"7916","MITSUMURA PRINTING CO","20260130",1835.0,-9.0,865.2,282.83,0.5,5742.48,88.3,"JPY","",0.0,"",0,-0.5,-0.1,-2.7,1.5,"","Commercial Services","Specialty Business Services","",3.06,"",2025,14756.0,2005.0,1205.0
"7917","ZACROS CORPORATION","20260130",1164.0,12.0,2910.83,951.55,7.68,1263.4,7065.6,"JPY",80.5,22.6,"",0,8.3,7.4,5.0,10.4,"","Process Industries","Packaging & Containers","",72.82,"",2025,150735.0,1224.0,863.75
"7918","VIA HOLDINGS INC","20260130",109.0,"","","",-5.24,25.38,-60.7,"JPY","",0.0,"",0,6.4,27.6,-40.8,"","","Consumer Services","Restaurants","",45.62,"",2025,17373.0,134.0,95.0
"7919","NOZAKI INSATSU SHIGYO CO","20260130",200.0,19.0,738.12,273.31,11.06,272.54,487.6,"JPY",19.3,50.0,"",0,13.2,16.0,8.0,2.6,"","Process Industries","Specialty Business Services","",16.17,"",2025,14570.0,240.0,141.0
"7921","TAKARA & COMPANY LTD","20260130",4240.0,3.0,5455.28,1783.34,7.74,2349.73,2347.6,"JPY",-10.5,67.9,"",0,8.3,11.6,11.1,10.5,"","Commercial Services","Specialty Business Services","",12.91,"",2025,29678.0,4795.0,2782.0
"7922","SANKO SANGYO CO","20260130",438.0,-3.0,336.72,110.08,0.99,1136.53,86.7,"JPY",675.5,21.0,"",0,0.8,0.7,-0.1,1.3,"","Commercial Services","Specialty Business Services","",7.72,"",2025,9666.0,460.0,298.0
"7923","TOIN CORP","20260130",1185.0,16.0,3827.53,1251.23,5.88,2171.57,641.8,"JPY",76.1,22.0,"",0,7.2,4.8,0.4,-0.6,"","Process Industries","Packaging & Containers","",5.03,"",2025,14582.0,1223.0,629.0
