"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"6589","台康生技股份有限公司","20260123.0",64.7,"","","",-7.59,30.19,-702.5,"NTD","",0.0,"",0,-7.0,-8.6,-1.5,-4.1,-55.8,"生技醫療業","TWSE",306.6,"2025/09",2024,1009,84.3,52.7
"6590","普鴻資訊股份有限公司","20260123.0",74.2,6.0,109.3,42.6,17.38,25.48,110.7,"NTD",71.9,75.4048,2.8,0,16.2,21.3,21.1,21.4,21.0,"資訊服務業","OTC",25.0,"2025/09",2024,586,78.7,54.5211
"6591","動力科技股份有限公司","20260123.0",71.2,3.0,87.2,28.5,6.2,46.88,119.5,"NTD",115.9,56.9261,2.35,0,3.4,4.5,12.4,14.8,14.2,"電腦及週邊設備業","TWSE",41.1,"2025/09",2024,1263,101.2145,38.0
"6592","和潤企業股份有限公司","20260123.0",61.5,8.0,111.6,36.5,6.37,58.33,2604.6,"NTD",19.8,69.9974,3.0,0,5.9,11.4,13.3,13.0,10.8,"其他業","TWSE",623.2,"2025/09",2024,28964,83.6,58.5
"6593","台灣銘板股份有限公司","20260123.0",36.5,"","","",-1.21,22.52,-8.5,"NTD",-172.7,78.6047,0.45,0,1.1,8.3,0.0,3.5,-1.5,"資訊服務業","OTC",30.9,"2025/09",2024,629,81.9,34.8
"6594","展匯科技股份有限公司","20230323.0",31.3,-14.0,9.4,3.1,1.47,21.25,9.2,"NTD",77.3,11.365,"",0,0.8,6.6,7.8,5.2,7.1,"半導體業","OTC",29.4,"2022/12",2022,415,"",""
"6596","寬宏藝術經紀股份有限公司","20260123.0",140.5,12.0,335.6,109.7,34.96,32.0,425.2,"NTD",15.9,42.05,7.0,0,24.8,33.2,-0.4,-12.1,10.9,"文化創意業","OTC",38.0,"2025/09",2024,1730,181.0,73.7
"6597","立誠光電股份有限公司","20260123.0",58.8,5.0,83.0,31.6,15.99,18.8,90.2,"NTD",-2.0,67.5333,2.63,0,26.6,15.2,7.7,19.4,-17.8,"電子零組件業","OTC",30.0,"2025/09",2024,867,161.0,51.0
"6598","Applied BioCode Corporation","20260123.0",23.6,"","","",-26.18,8.55,-230.1,"NTD","",0.0,"",0,-39.5,-20.0,-20.6,-15.2,-24.5,"生技醫療業","TWSE",102.8,"2025/09",2024,343,25.45,17.0
"6603","富強鑫精密工業股份有限公司","20260123.0",30.3,-22.0,4.1,1.4,0.95,14.61,23.1,"NTD",406.8,18.5854,0.3,0,1.3,-1.1,5.8,5.2,-1.4,"電機機械","OTC",167.2,"2025/09",2024,4529,35.95,13.1
"6605","帝寶工業股份有限公司","20260123.0",160.0,11.0,333.4,130.8,12.33,115.09,2352.1,"NTD",-13.2,74.702,9.0,0,17.7,10.2,11.9,8.4,4.4,"汽車工業","TWSE",165.8,"2025/09",2024,20156,228.0,124.0
"6606","建德工業股份有限公司","20260123.0",26.55,-1.0,24.6,8.0,4.93,16.63,90.5,"NTD",-11.6,118.2517,3.0,0,4.9,6.3,8.6,10.2,-14.2,"電機機械","TWSE",110.3,"2025/09",2024,729,31.15,22.85
"6609","台灣瀧澤科技股份有限公司","20260123.0",43.7,-5.0,29.9,9.8,2.87,34.75,72.4,"NTD",-13.0,86.6573,0.77,0,6.4,3.6,15.2,5.8,-0.8,"電機機械","OTC",72.5,"2025/09",2024,2692,86.6,33.0
"6612","應用奈米醫材科技股份有限公司","20260123.0",81.0,-3.0,61.2,20.0,5.83,34.94,96.9,"NTD",85.3,21.1503,0.3,0,6.6,10.5,16.6,8.1,7.2,"生技醫療業","OTC",47.5,"2025/09",2024,860,123.6364,70.4
"6613","朋億股份有限公司","20260123.0",193.5,14.0,490.2,180.7,22.44,63.89,1115.6,"NTD",15.1,61.4094,11.9,0,30.9,33.5,29.4,23.4,17.2,"其他電子業","OTC",77.8,"2025/09",2024,10382,267.5,139.0
"6614","資拓宏宇國際股份有限公司","20260123.0",48.0,0.0,48.6,15.9,10.8,15.0,130.8,"NTD",2.2,48.875,1.5,0,7.3,12.5,16.6,12.1,16.5,"數位雲端","TWSE",80.7,"2025/09",2024,5083,52.7,48.0
"6615","慧智基因股份有限公司","20260123.0",29.5,-13.0,10.0,3.3,1.12,29.81,7.2,"NTD",135.0,38.52,0.3,0,2.8,1.6,6.7,10.1,6.4,"生技醫療業","OTC",21.6,"2025/09",2024,453,42.3,29.0
"6616","特昇國際股份有限公司","20260123.0",10.35,"","","",-4.85,12.39,-21.4,"NTD","",0.0,"",0,-11.2,-5.5,8.4,2.4,15.9,"居家生活","OTC",35.5,"2025/09",2024,1164,11.9,8.8
"6617","共信醫藥科技控股股份有限公司","20260123.0",79.3,"","","",-2.87,24.36,-89.2,"NTD","",0.0,"",0,-6.5,-6.8,-26.7,-12.9,-15.0,"生技醫療業","OTC",127.5,"2025/09",2024,32,122.0,73.0
"6620","漢達生技醫藥股份有限公司","20260123.0",87.0,3.0,110.5,36.1,20.08,18.33,626.0,"NTD",2.3,48.835,1.51,0,17.9,90.1,-8.9,-46.0,-35.9,"生技醫療業","OTC",170.0,"2025/09",2024,831,154.0,55.0
"6624","萬年清環境工程股份有限公司","20260123.0",63.6,-10.0,27.6,9.0,4.33,21.29,19.3,"NTD",-28.9,92.8571,0.55,0,3.3,6.2,8.4,0.3,-4.6,"綠能環保","OTC",20.9,"2025/09",2024,640,75.0,31.65
"6625","必應創造股份有限公司","20260123.0",87.9,8.0,164.6,53.8,31.78,17.25,318.2,"NTD",119.4,0.0,4.0,0,29.1,49.3,-2.4,-15.7,-25.5,"其他業","TWSE",58.0,"2025/09",2024,3146,112.5,54.6
"6629","泰金投資控股股份有限公司","20260123.0",121.5,9.0,227.6,87.5,19.24,42.57,314.7,"NTD",3.5,73.4174,9.2,0,39.0,16.8,19.1,25.6,37.9,"居家生活","OTC",38.4,"2025/09",2024,1618,160.0,74.6
"6637","醫影股份有限公司","20260123.0",78.9,10.0,148.5,58.0,17.18,33.35,153.6,"NTD",-17.8,77.1171,3.63,0,28.1,23.8,25.6,18.3,25.8,"生技醫療業","OTC",26.8,"2025/09",2024,829,113.5,61.7
"6640","均華精密工業股份有限公司","20260123.0",719.0,-10.0,333.5,128.0,20.18,59.32,338.9,"NTD",114.9,73.4712,15.0,0,31.7,8.1,21.0,12.5,-1.2,"半導體業","OTC",28.3,"2025/09",2024,2442,867.0,310.5
"6641","基士德科技股份有限公司","20260123.0",23.6,-5.0,15.9,5.2,1.31,40.43,19.4,"NTD",169.1,67.7616,1.0,0,2.3,0.7,11.6,14.4,16.8,"綠能環保","TWSE",36.5,"2025/09",2024,1818,30.95,19.0
"6642","富致科技股份有限公司","20260123.0",54.5,7.0,95.3,31.2,11.08,28.66,118.8,"NTD",72.2,72.1286,2.5,0,13.0,6.6,15.1,27.2,15.3,"電子零組件業","OTC",37.4,"2025/09",2024,523,68.9,49.35
"6643","?星科技股份有限公司","20260123.0",428.5,-22.0,61.5,20.1,4.46,45.9,85.7,"NTD",8.7,84.8477,2.0,0,6.0,21.0,23.8,16.8,22.2,"半導體業","OTC",41.8,"2025/09",2024,1481,834.0,371.0
"6645","金萬林企業股份有限公司","20260123.0",17.8,"","","",-24.61,10.44,-156.6,"NTD","",4.5058,"",0,-27.8,-17.7,7.2,19.1,-14.5,"生技醫療業","TWSE",60.9,"2025/09",2024,502,26.45,16.2
"6649","台灣生醫材料股份有限公司","20260123.0",48.7,-13.0,16.4,5.4,3.67,14.9,23.0,"NTD",-42.7,50.0,"",0,-0.6,-1.7,8.0,-12.2,-12.4,"生技醫療業","OTC",42.0,"2025/09",2024,97,80.4,29.65
"6651","全宇昕科技股份有限公司","20260123.0",83.9,12.0,183.5,72.7,19.48,37.48,252.7,"NTD",1.1,83.4828,7.0,0,24.7,16.2,31.6,46.4,26.6,"半導體業","OTC",34.6,"2025/09",2024,1446,116.5,67.6
"6654","天正國際精密機械股份有限公司","20260123.0",96.4,"","","",-11.3,20.51,-95.0,"NTD","",36.0216,"",0,-8.5,-6.0,1.9,23.6,7.9,"其他電子業","OTC",41.0,"2025/09",2024,288,99.8,43.5
"6655","科定企業股份有限公司","20260123.0",121.0,-1.0,110.0,36.0,11.96,30.68,295.7,"NTD",316.8,102.3041,12.0,0,14.5,9.6,18.6,18.4,10.7,"其他業","TWSE",80.6,"2025/09",2024,2503,136.0,99.1
"6657","華安醫學股份有限公司","20260123.0",48.5,"","","",-32.23,8.32,-238.2,"NTD","",0.0,"",0,-28.7,-43.1,-31.2,-17.8,-16.5,"生技醫療業","TWSE",88.8,"2025/09",2024,8,85.6,39.75
"6658","聯策科技股份有限公司","20260123.0",56.4,-13.0,19.2,6.3,1.97,32.52,23.3,"NTD",408.5,35.7143,1.08,0,2.3,3.2,9.4,-0.1,7.9,"其他電子業","TWSE",36.4,"2025/09",2024,1595,93.9,46.0
"6661","威健股份有限公司","20260123.0",19.05,"","","",-0.69,12.36,-2.0,"NTD",13300.0,21.1376,"",0,-0.7,-1.6,3.2,4.4,12.0,"生技醫療業","OTC",23.3,"2025/09",2024,323,24.3,16.8
"6662","樂斯科生物科技股份有限公司","20260123.0",30.35,6.0,49.9,16.3,9.49,17.53,42.6,"NTD",60.9,79.2,1.5,0,9.5,10.5,9.1,9.6,13.5,"生技醫療業","OTC",25.6,"2025/09",2024,292,36.7,30.0
"6664","群翊工業股份有限公司","20260123.0",284.5,6.0,443.7,168.6,22.75,63.86,883.3,"NTD",19.7,72.3589,9.93,0,32.9,29.2,30.8,17.5,16.5,"電子零組件業","OTC",60.8,"2025/09",2024,2498,323.5,146.0
"6666","羅麗芬控股股份有限公司","20260123.0",43.95,1.0,46.4,15.2,4.37,35.4,73.3,"NTD",207.1,75.9699,2.0,0,3.8,4.6,2.7,3.2,4.1,"生技醫療業","TWSE",47.4,"2025/09",2024,1127,65.0,35.2
"6667","信紘科技股份有限公司","20260123.0",259.0,-4.0,192.5,80.6,22.31,38.05,418.6,"NTD",3.8,101.1342,8.55,0,26.4,20.2,17.3,10.6,3.2,"其他電子業","OTC",49.3,"2025/09",2024,3628,310.0,150.5
"6668","中揚光電股份有限公司","20260123.0",38.75,"","","",-10.59,18.57,-210.6,"NTD","",0.0,"",0,-10.7,-16.2,-17.4,-15.5,6.0,"光電業","TWSE",107.1,"2025/09",2024,922,55.7,31.1
"6669","緯穎科技服務股份有限公司","20260123.0",3695.0,4.0,5090.6,1664.1,35.74,474.72,31527.9,"NTD",16.6,72.2671,74.0,0,53.6,31.0,51.7,35.2,42.6,"電腦及週邊設備業","TWSE",185.8,"2025/09",2024,360541,4850.0,1465.0
"6670","復盛應用科技股份有限公司","20260123.0",277.0,15.0,721.0,277.7,23.45,105.25,3440.5,"NTD",16.7,77.4557,19.65,0,34.1,19.8,60.0,33.2,15.7,"運動休閒","TWSE",139.4,"2025/09",2024,28370,383.5,228.0
"6671","三能集團控股股份有限公司","20260123.0",37.25,10.0,79.9,26.1,9.06,29.39,162.0,"NTD",4.6,91.5712,2.6,0,10.5,9.3,8.5,12.5,13.3,"居家生活","TWSE",60.8,"2025/09",2024,2039,44.95,35.2
"6672","騰輝電子國際集團股份有限公司","20260123.0",99.5,5.0,149.6,48.9,10.25,48.65,356.0,"NTD",6.2,75.7045,3.35,0,10.7,13.3,14.9,33.4,15.5,"電子零組件業","TWSE",71.4,"2025/09",2024,4228,121.0,55.4
"6674","鋐寶科技股份有限公司","20260123.0",21.05,"","","",-14.26,14.25,-139.7,"NTD","",0.0,"",0,-13.9,-21.9,-4.2,1.8,1.9,"通信網路業","TWSE",68.7,"2025/09",2024,942,31.2,15.35
"6679","鈺太科技股份有限公司","20260123.0",183.0,3.0,229.8,75.1,7.91,96.9,421.4,"NTD",47.7,66.7347,9.17,0,9.4,7.7,27.4,50.2,28.5,"半導體業","OTC",55.0,"2025/09",2024,2114,334.5,169.0
"6680","鑫創電子股份有限公司","20260123.0",67.8,-5.0,43.7,14.3,5.89,24.72,34.8,"NTD",248.1,36.0072,3.05,0,12.9,15.9,18.8,8.5,10.2,"電腦及週邊設備業","OTC",23.9,"2025/09",2024,667,118.0,57.0
"6683","雍智科技股份有限公司","20260123.0",445.5,0.0,449.3,168.4,17.29,92.61,440.4,"NTD",26.2,61.958,10.0,0,21.6,17.1,21.8,26.6,24.7,"半導體業","OTC",27.5,"2025/09",2024,1736,483.0,249.0
"6684","安格科技股份有限公司","20260123.0",49.7,"","","",-11.66,36.09,-187.7,"NTD","",37.5768,"",0,-12.0,-35.4,0.6,40.8,11.3,"半導體業","OTC",44.6,"2025/09",2024,375,68.5,35.65
"6689","伊雲谷數位科技股份有限公司","20260123.0",61.7,-1.0,57.8,18.9,4.37,44.02,130.9,"NTD",3.6,86.1888,2.0,0,5.1,6.3,5.5,12.4,9.4,"數位雲端","TWSE",68.0,"2025/09",2024,12687,130.0,58.6
"6690","安碁資訊股份有限公司","20260123.0",167.0,4.0,232.0,75.8,7.7,100.4,232.0,"NTD",113.2,50.5417,6.0,0,17.4,15.7,23.4,18.3,14.1,"數位雲端","OTC",30.0,"2025/09",2024,2146,218.0,143.5
"6691","洋基工程股份有限公司","20260123.0",603.0,-2.0,542.1,212.1,34.5,51.77,2170.2,"NTD",4.8,87.7286,16.0,0,36.2,34.3,38.2,44.6,22.4,"其他電子業","TWSE",121.5,"2025/09",2024,15192,642.0,285.6522
"6692","進金生能源服務股份有限公司","20260123.0",31.9,-3.0,24.7,8.1,4.51,18.29,48.5,"NTD",34.4,58.1228,0.5,0,0.4,1.3,22.0,10.5,26.3,"綠能環保","OTC",58.8,"2025/09",2024,2238,49.4,27.3
"6693","廣閎科技股份有限公司","20260123.0",89.0,-6.0,56.3,18.4,7.1,26.43,85.8,"NTD",20.6,80.8462,2.0,0,13.7,1.3,21.1,27.2,7.5,"半導體業","OTC",45.7,"2025/09",2024,1094,97.2,52.1
"6695","芯鼎科技股份有限公司","20260123.0",44.65,"","","",-6.79,17.79,-116.5,"NTD","",0.0,"",0,-4.1,-3.8,5.2,22.5,-17.0,"半導體業","TWSE",96.5,"2025/09",2024,1019,64.5,35.7
"6697","東捷資訊服務股份有限公司","20260123.0",46.3,8.0,84.5,27.6,12.84,21.94,76.9,"NTD",4.2,87.6091,2.1,0,12.2,13.2,10.0,13.6,11.9,"資訊服務業","OTC",27.3,"2025/09",2024,1186,58.2,35.0
"6698","旭暉應用材料股份有限公司","20260123.0",36.55,"","","",-7.51,17.72,-88.4,"NTD","",0.0,"",0,-6.3,-15.1,-6.8,-0.4,0.1,"其他電子業","TWSE",66.4,"2025/09",2024,891,41.8,23.55
"6703","軒郁國際股份有限公司","20260123.0",106.5,13.0,247.5,93.8,21.97,38.06,275.9,"NTD",43.7,70.6665,10.0,0,22.7,40.8,19.0,16.2,22.4,"生技醫療業","OTC",33.0,"2025/09",2024,3584,150.4545,97.2727
"6706","惠特科技股份有限公司","20260123.0",113.5,"","","",-8.02,52.86,-333.0,"NTD","",14.2127,"",0,-9.0,-9.2,22.5,39.1,13.2,"光電業","TWSE",78.5,"2025/09",2024,928,149.5,57.7
"6708","天擎積體電路股份有限公司","20260123.0",44.0,"","","",-1.15,13.37,-4.5,"NTD","",30.9677,"",0,-2.2,-6.4,11.3,11.4,2.3,"半導體業","OTC",29.0,"2025/09",2024,197,59.9,35.4
"6712","長聖國際生技股份有限公司","20260123.0",161.5,-5.0,128.4,48.7,22.21,20.47,398.5,"NTD",41.5,70.6424,5.12,0,18.6,29.6,10.2,45.3,-13.0,"生技醫療業","OTC",87.6,"2025/09",2024,934,188.0,130.4545
"6715","嘉基科技股份有限公司","20260123.0",114.5,1.0,119.8,39.2,7.34,54.39,265.2,"NTD",83.8,44.5555,3.92,0,11.7,14.2,33.0,9.4,17.5,"電子零組件業","TWSE",66.4,"2025/09",2024,2244,161.0,82.9
"6716","應廣科技股份有限公司","20260123.0",50.8,8.0,94.9,31.0,11.86,26.66,95.8,"NTD",-22.3,82.6957,3.38,0,17.7,7.2,24.2,51.3,27.0,"半導體業","OTC",30.3,"2025/09",2024,1277,86.0,40.9
"6719","力智電子股份有限公司","20260123.0",195.5,-9.0,93.0,30.4,2.42,128.29,327.0,"NTD",32.9,67.8395,1.7,0,2.7,0.2,39.4,59.7,33.0,"半導體業","TWSE",105.5,"2025/09",2024,3698,244.5,142.0
"6720","久昌科技股份有限公司","20260123.0",152.5,-6.0,99.5,39.3,13.03,31.89,125.1,"NTD",48.9,77.8317,3.8,0,43.9,13.2,1.8,5.3,6.2,"半導體業","OTC",30.1,"2025/09",2024,510,190.5,114.6665
"6721","信實保全股份有限公司","20260123.0",62.9,7.0,105.4,34.5,12.71,27.64,79.1,"NTD",4.7,95.8443,3.0,0,12.2,9.4,13.0,24.8,31.4,"其他業","OTC",22.5,"2025/09",2024,3320,65.0,52.8
"6722","輝創電子股份有限公司","20260123.0",42.7,1.0,46.8,15.3,6.72,23.19,137.9,"NTD",162.6,0.0,1.5,0,7.9,7.0,6.1,-5.7,-6.3,"其他電子業","TWSE",88.4,"2025/09",2024,5245,63.3,40.0
"6725","台灣矽科宏晟科技股份有限公司","20260123.0",257.0,7.0,451.3,147.5,39.53,38.05,558.1,"NTD",10.5,67.2408,8.0,0,60.2,90.8,22.6,32.1,18.0,"其他電子業","OTC",37.1,"2025/09",2024,3154,350.0,124.0
"6727","亞泰金屬工業股份有限公司","20260123.0",189.0,-5.0,131.2,48.6,11.29,48.21,146.4,"NTD",44.8,50.4225,3.0,0,13.7,11.0,25.7,17.8,16.1,"電子零組件業","OTC",26.9,"2025/09",2024,1505,237.0,48.05
"6728","上洋產業股份有限公司","20260123.0",137.5,11.0,299.8,108.0,16.09,64.81,313.9,"NTD",102.3,44.4634,8.0,0,29.9,23.0,34.5,37.0,21.1,"居家生活","OTC",30.1,"2025/09",2024,3511,192.0,125.5
"6730","常廣股份有限公司","20260123.0",37.45,3.0,48.7,17.0,11.78,15.97,68.4,"NTD",212.3,25.8065,1.0,0,12.6,11.6,14.1,10.2,6.4,"生技醫療業","OTC",36.3,"2025/09",2024,454,52.2,33.1
"6732","昇佳電子股份有限公司","20260123.0",175.5,6.0,287.6,94.0,10.66,89.97,468.9,"NTD",13.3,87.4355,10.0,0,11.4,14.6,16.1,36.6,74.9,"半導體業","OTC",48.9,"2025/09",2024,4941,264.0,153.0
"6733","博晟生醫股份有限公司","20260123.0",37.7,"","","",-13.98,6.57,-114.4,"NTD","",0.0,"",0,-12.4,-22.5,-20.9,-23.4,-24.8,"生技醫療業","OTC",124.4,"2025/09",2024,168,49.15,23.2
"6735","美達科技股份有限公司","20260123.0",69.0,-9.0,33.9,11.1,5.11,22.12,52.2,"NTD",-14.2,97.4059,1.8,0,9.5,1.0,16.2,26.4,24.2,"其他電子業","OTC",46.2,"2025/09",2024,361,96.2,39.0
"6739","竹陞科技股份有限公司","20260123.0",713.0,-12.0,271.3,101.9,24.56,32.4,185.5,"NTD",17.6,70.4857,5.0,0,35.6,18.5,13.1,4.0,4.7,"其他電子業","OTC",23.3,"2025/09",2024,410,1020.0,159.5
"6741","91APP, Inc.","20260123.0",69.6,7.0,113.9,40.6,14.26,26.92,463.0,"NTD",37.3,37.8439,1.74,0,17.5,15.7,13.5,34.5,29.7,"數位雲端","OTC",120.6,"2025/09",2024,1619,111.0,66.0
"6742","澤米科技股份有限公司","20260123.0",46.2,"","","",-2.1,20.11,-30.1,"NTD",152.6,20.8333,0.3,0,0.9,1.4,26.6,-0.2,-4.8,"光電業","TWSE",71.3,"2025/09",2024,671,81.7,40.0
"6743","安普新股份有限公司","20260123.0",28.5,-1.0,26.2,8.6,4.46,19.61,131.2,"NTD",-91.2,50.0,1.5,0,10.6,-1.2,2.6,-1.7,34.0,"其他電子業","TWSE",150.0,"2025/09",2024,6881,46.5,26.7
"6747","亨泰光學股份有限公司","20251126.0",199.0,-5.0,133.3,43.6,8.56,51.91,120.9,"NTD",15.9,42.04,"",0,11.2,14.3,20.3,21.8,16.4,"生技醫療業","OTC",27.2,"2025/09",2024,767,199.0,0.0
"6751","智聯服務股份有限公司","20260123.0",66.9,-14.0,19.2,6.3,1.63,39.18,14.2,"NTD",236.8,65.5082,1.0,0,0.0,8.7,20.5,8.6,15.3,"資訊服務業","OTC",22.2,"2025/09",2024,1805,68.0,39.4
"6752","叡揚資訊股份有限公司","20260123.0",121.0,5.0,166.1,62.5,17.41,33.71,217.8,"NTD",21.4,64.179,3.7,0,19.0,20.3,20.2,17.1,22.4,"資訊服務業","OTC",37.1,"2025/09",2024,1736,196.6653,100.9517
"6753","龍德造船工業股份有限公司","20260123.0",154.0,0.0,156.0,51.0,16.51,31.49,609.4,"NTD",88.8,16.3509,1.25,0,23.2,28.7,17.1,14.0,11.5,"航運業","TWSE",117.2,"2025/09",2024,5119,214.0,87.3
"6754","匯僑室內裝修設計股份有限公司","20260123.0",45.2,15.0,136.4,44.6,12.64,35.96,300.2,"NTD",-3.6,94.084,4.0,0,18.6,12.3,15.8,10.7,12.5,"居家生活","TWSE",66.0,"2025/09",2024,5108,69.0,45.95
"6756","威鋒電子股份有限公司","20260123.0",83.4,-5.0,53.3,17.4,4.38,40.52,124.2,"NTD",119.4,63.7677,1.8,0,5.1,5.6,22.6,33.6,36.7,"半導體業","TWSE",69.9,"2025/09",2024,1700,144.0,72.5
"6757","台灣虎航股份有限公司","20260123.0",69.2,10.0,148.3,48.5,29.78,16.59,2271.1,"NTD",25.6,37.185,6.05,0,64.6,193.0,-76.3,-76.5,-50.2,"航運業","TWSE",459.5,"2025/09",2024,16423,109.0,63.8
"6761","穩得實業股份有限公司","20260123.0",147.5,1.0,159.4,59.8,14.98,40.85,214.3,"NTD",81.5,59.2953,5.63,0,21.3,9.8,19.8,31.2,16.0,"電子零組件業","OTC",35.0,"2025/09",2024,2021,185.5,73.9
"6762","達亞國際股份有限公司","20260123.0",171.0,-13.0,56.1,18.3,5.1,36.64,65.8,"NTD",496.2,7.6627,0.3,0,4.4,7.1,15.8,11.5,55.6,"生技醫療業","OTC",35.2,"2025/09",2024,581,248.6956,169.5
"6763","綠界科技股份有限公司","20260123.0",55.7,-2.0,47.0,18.0,13.43,14.78,365.4,"NTD",87.4,65.757,1.6,0,12.7,15.7,74.2,91.9,53.2,"數位雲端","OTC",184.0,"2025/09",2024,1604,81.7,45.2
"6767","台灣微創醫療器材股份有限公司","20260123.0",28.4,"","","",-5.47,15.1,-32.4,"NTD","",0.0,"",0,-13.5,-0.3,-4.4,-15.0,-5.8,"生技醫療業","OTC",39.2,"2025/09",2024,335,34.8,26.25
"6768","志強國際企業股份有限公司","20260123.0",107.0,10.0,233.3,76.3,10.21,76.14,1555.8,"NTD",45.6,87.19,6.18,0,11.8,3.8,15.1,5.3,3.5,"運動休閒","TWSE",200.1,"2025/09",2024,18444,173.5,90.5
"6770","力晶積成電子製造股份有限公司","20260123.0",58.5,"","","",-6.65,21.1,-5896.2,"NTD",1541.8,9.5101,"",0,-7.2,-1.7,32.5,48.4,12.7,"半導體業","TWSE",4200.3,"2025/09",2024,44726,56.4,11.95
"6771","平和環保科技股份有限公司","20260123.0",45.0,13.0,122.5,40.1,14.79,27.62,127.5,"NTD",-15.6,88.6755,3.5,0,16.2,19.7,22.4,26.8,19.9,"綠能環保","TWSE",31.2,"2025/09",2024,635,63.2,43.25
"6776","展碁國際股份有限公司","20260123.0",60.0,8.0,102.4,38.6,15.42,26.61,334.9,"NTD",108.7,61.7885,3.0,0,15.4,20.0,22.3,22.6,13.4,"電子通路業","TWSE",81.6,"2025/09",2024,25513,63.5,43.15
"6781","AES Holding Co., Ltd.","20260123.0",1195.0,-6.0,790.2,304.0,17.41,172.31,2562.2,"NTD",7.9,71.7775,12.5,0,16.4,15.2,31.0,66.5,32.2,"電子零組件業","TWSE",85.4,"2025/09",2024,10037,1555.0,632.0
"6782","視陽光學股份有限公司","20260123.0",175.0,10.0,350.6,125.7,18.16,58.68,671.3,"NTD",66.6,45.36,5.1,0,21.4,9.7,55.4,50.1,21.5,"生技醫療業","TWSE",63.0,"2025/09",2024,3672,214.5,123.0
"6785","昱展新藥生技股份有限公司","20260123.0",268.0,"","","",-0.52,37.3,-12.9,"NTD",19.3,40.33,0.25,0,1.9,74.4,-5.6,-15.4,-88.5,"生技醫療業","OTC",66.8,"2025/09",2024,6,317.0,108.5
"6788","華景電通股份有限公司","20260123.0",318.5,2.0,359.7,139.5,20.21,64.65,505.6,"NTD",22.9,77.2927,10.0,0,32.4,17.3,24.7,29.6,24.4,"半導體業","OTC",38.7,"2025/09",2024,2152,400.0,140.5
"6789","采鈺科技股份有限公司","20260123.0",275.0,-7.0,154.1,50.4,9.05,56.75,1635.1,"NTD",-25.2,67.839,3.0,0,10.4,2.1,19.8,29.7,40.3,"半導體業","TWSE",318.3,"2025/09",2024,10002,343.0,166.5
"6790","永豐餘消費品實業股份有限公司","20260123.0",38.1,11.0,86.5,28.3,13.36,21.57,770.2,"NTD",67.4,69.2767,2.55,0,13.7,17.8,12.2,25.8,45.2,"造紙工業","TWSE",267.1,"2025/09",2024,10897,44.7,36.85
"6791","虎門科技股份有限公司","20260123.0",107.0,1.0,117.6,38.5,17.13,22.88,81.6,"NTD",7.9,92.8894,3.48,0,18.3,17.3,21.8,22.9,24.9,"資訊服務業","OTC",20.8,"2025/09",2024,676,167.0,89.1
"6792","詠業科技股份有限公司","20260123.0",60.2,0.0,60.8,19.9,6.11,33.19,97.2,"NTD",-42.8,96.8772,2.5,0,2.7,11.4,13.1,27.0,15.3,"通信網路業","TWSE",47.9,"2025/09",2024,1230,71.1,45.0
"6794","向榮生醫科技股份有限公司","20260123.0",89.6,"","","",-14.94,10.77,-102.4,"NTD","",0.0,"",0,-16.4,-27.5,-35.0,-25.7,-38.1,"生技醫療業","TWSE",63.6,"2025/09",2024,32,96.0,60.8
"6796","晉弘科技股份有限公司","20260123.0",87.8,-20.0,15.0,4.9,2.57,19.42,19.1,"NTD",204.4,65.5729,0.5,0,0.1,11.1,14.0,16.9,15.4,"生技醫療業","TWSE",38.2,"2025/09",2024,539,104.9731,55.6364
"6799","來頡科技股份有限公司","20260123.0",87.5,2.0,106.0,34.6,9.78,36.1,152.3,"NTD",17.4,62.3591,1.99,0,8.8,17.1,43.0,65.2,47.9,"半導體業","TWSE",43.1,"2025/09",2024,907,134.5,71.2
"6803","崑鼎綠能環保股份有限公司","20260123.0",305.5,6.0,503.4,164.6,18.09,92.77,1219.9,"NTD",15.6,89.173,15.24,0,19.3,19.2,18.5,17.0,16.3,"綠能環保","OTC",72.7,"2025/09",2024,8531,312.5,264.5
"6804","明係事業股份有限公司","20260123.0",17.7,"","","",-5.84,34.88,-71.3,"NTD",-133.3,73.0769,1.0,0,-5.5,10.8,21.8,7.4,2.3,"運動休閒","OTC",35.0,"2025/09",2024,1935,30.5,16.8
"6805","富世達股份有限公司","20260123.0",1380.0,-10.0,651.8,243.8,23.57,80.84,1307.3,"NTD",13.9,68.1503,8.0,0,23.4,23.8,24.3,61.2,35.9,"電子零組件業","TWSE",68.6,"2025/09",2024,8188,1705.0,366.0
"6806","森崴能源股份有限公司","20260123.0",56.0,"","","",-29.06,46.08,-3676.7,"NTD","",29.0419,1.23,0,6.9,5.5,3.6,36.2,0.0,"綠能環保","TWSE",274.6,"2025/09",2024,19645,121.0,36.8
"6807","峰源集團股份有限公司","20260123.0",45.85,18.0,147.6,55.7,12.48,47.7,321.6,"NTD",51.9,59.4995,4.5,0,20.7,10.0,8.1,12.5,27.0,"居家生活","TWSE",54.0,"2025/09",2024,4999,87.0,44.8
