代號,名稱,年度,季別,出表日期,本期淨利（淨損）,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
4137,麗豐-KY,111,Q3,114/10/29,485527.0,485527.0,3014847.0,514516.0,6.11
4137,麗豐-KY,111,Q4,114/10/29,689752.0,689752.0,4069210.0,711322.0,8.68
4137,麗豐-KY,111,Q1,114/10/29,303044.0,303044.0,1032934.0,166307.0,3.81
4137,麗豐-KY,111,Q2,114/10/29,339499.0,339499.0,1797108.0,319510.0,4.27
4138,曜亞,111,Q2,114/10/29,72671.0,72072.0,587686.0,363010.0,2.4
4138,曜亞,111,Q4,114/10/29,139861.0,137111.0,1291692.0,839162.0,4.57
4138,曜亞,111,Q3,114/10/29,102994.0,102203.0,901543.0,576896.0,3.41
4138,曜亞,111,Q1,114/10/29,42571.0,40630.0,309385.0,190437.0,1.35
4139,馬光-KY,111,Q4,114/10/29,-35518.0,-30901.0,1058745.0,898048.0,-0.73
4139,馬光-KY,111,Q3,114/10/29,-570.0,477.0,731138.0,626225.0,0.01
4139,馬光-KY,111,Q2,114/10/29,4155.0,3756.0,472438.0,402090.0,0.09
4139,馬光-KY,111,Q1,114/10/29,113.0,645.0,225655.0,193359.0,0.02
4142,國光生,111,Q3,114/10/29,138484.0,230209.0,1667022.0,1015229.0,0.54
4142,國光生,111,Q2,114/10/29,-267949.0,-189308.0,579733.0,483524.0,-0.44
4142,國光生,111,Q1,114/10/29,-247091.0,-234608.0,52798.0,167261.0,-0.55
4142,國光生,111,Q4,114/10/29,146216.0,290975.0,2251624.0,1360542.0,0.68
4147,中裕,111,Q2,114/10/29,-195530.0,-195530.0,139956.0,88882.0,-0.77
4147,中裕,111,Q3,114/10/29,-231506.0,-231506.0,236535.0,151550.0,-0.92
4147,中裕,111,Q1,114/10/29,-119764.0,-119764.0,40671.0,40072.0,-0.47
4147,中裕,111,Q4,114/10/29,-269289.0,-269289.0,563008.0,347297.0,-1.07
4148,全宇生技-KY,111,Q1,114/10/29,87790.0,68506.0,665646.0,449729.0,1.07
4148,全宇生技-KY,111,Q2,114/10/29,204108.0,162842.0,1577606.0,1099454.0,2.54
4148,全宇生技-KY,111,Q4,114/10/29,456019.0,368204.0,3702330.0,2564754.0,5.75
4148,全宇生技-KY,111,Q3,114/10/29,398628.0,321541.0,2821228.0,1938581.0,5.02
4153,鈺緯,111,Q4,114/10/29,49661.0,49661.0,949204.0,683073.0,0.85
4153,鈺緯,111,Q2,114/10/29,5343.0,5343.0,417680.0,320935.0,0.09
4153,鈺緯,111,Q3,114/10/29,27969.0,27969.0,653883.0,488254.0,0.48
4153,鈺緯,111,Q1,114/10/29,1858.0,1858.0,192914.0,153030.0,0.03
4154,樂威科-KY,111,Q4,114/10/29,-41029.0,-34940.0,439560.0,398392.0,-0.98
4154,樂威科-KY,111,Q3,114/10/29,-22778.0,-18881.0,330319.0,286704.0,-0.53
4154,樂威科-KY,111,Q2,114/10/29,-3539.0,-2952.0,231670.0,193836.0,-0.08
4154,樂威科-KY,111,Q1,114/10/29,-5368.0,-3924.0,98403.0,85641.0,-0.11
4155,訊映,111,Q2,114/10/29,97692.0,102474.0,853022.0,648218.0,1.09
4155,訊映,111,Q3,114/10/29,143433.0,148816.0,1161393.0,887687.0,1.57
4155,訊映,111,Q4,114/10/29,136726.0,143462.0,1483523.0,1138565.0,1.51
4155,訊映,111,Q1,114/10/29,45427.0,48708.0,417129.0,327502.0,0.52
4157,太景*-KY,111,Q3,114/10/29,-124896.0,-124896.0,31505.0,2104.0,-0.17
4157,太景*-KY,111,Q2,114/10/29,-135687.0,-135687.0,12364.0,992.0,-0.19
4157,太景*-KY,111,Q1,114/10/29,-33187.0,-33187.0,9678.0,261.0,-0.05
4157,太景*-KY,111,Q4,114/10/29,-237164.0,-237164.0,36230.0,3736.0,-0.33
4160,訊聯基因,111,Q1,114/10/29,10806.0,10736.0,139686.0,81675.0,0.44
4160,訊聯基因,111,Q3,114/10/29,19593.0,19433.0,406401.0,239833.0,0.8
4160,訊聯基因,111,Q2,114/10/29,11768.0,11599.0,273994.0,166757.0,0.48
4160,訊聯基因,111,Q4,114/10/29,25950.0,25731.0,547809.0,321373.0,1.06
4161,聿新科,111,Q2,114/10/29,2237.0,2933.0,297900.0,240135.0,0.06
4161,聿新科,111,Q1,114/10/29,1571.0,1923.0,148813.0,119842.0,0.04
4161,聿新科,111,Q3,114/10/29,30797.0,31861.0,525134.0,414508.0,0.66
4161,聿新科,111,Q4,114/10/29,47028.0,48498.0,767753.0,590289.0,1.0
4162,智擎,111,Q2,114/10/29,177704.0,177704.0,341028.0,23948.0,1.24
4162,智擎,111,Q1,114/10/29,97034.0,97034.0,174129.0,11638.0,0.68
4162,智擎,111,Q4,114/10/29,318783.0,318783.0,654383.0,49699.0,2.22
4162,智擎,111,Q3,114/10/29,265166.0,265166.0,495910.0,37416.0,1.85
4163,鐿鈦,111,Q1,114/10/29,82638.0,83666.0,512426.0,324063.0,1.73
4163,鐿鈦,111,Q3,114/10/29,363712.0,367656.0,1751892.0,1067259.0,7.61
4163,鐿鈦,111,Q4,114/10/29,417665.0,422331.0,2413462.0,1440553.0,8.75
4163,鐿鈦,111,Q2,114/10/29,177099.0,179892.0,1079651.0,677759.0,3.73
4164,承業醫,111,Q3,114/10/29,300770.0,272895.0,2115832.0,1443078.0,1.69
4164,承業醫,111,Q4,114/10/29,388650.0,356571.0,2974352.0,2072038.0,2.21
4164,承業醫,111,Q1,114/10/29,75001.0,60204.0,606185.0,399043.0,0.37
4164,承業醫,111,Q2,114/10/29,193020.0,171492.0,1298380.0,889417.0,1.06
4166,友霖,111,Q4,114/10/29,-28759.0,-28759.0,511859.0,356510.0,-0.15
4166,友霖,111,Q2,114/10/29,19527.0,19527.0,295086.0,189142.0,0.1
4167,松瑞藥,111,Q2,114/10/29,-55561.0,-55561.0,663484.0,607281.0,-0.18
4167,松瑞藥,111,Q4,114/10/29,36310.0,36387.0,1265749.0,1134759.0,0.11
4167,松瑞藥,111,Q1,114/10/29,-54033.0,-54033.0,307339.0,303651.0,-0.17
4167,松瑞藥,111,Q3,114/10/29,77099.0,77099.0,1011579.0,910933.0,0.24
4168,醣聯,111,Q1,114/10/29,-31541.0,-31541.0,13380.0,8601.0,-0.33
4168,醣聯,111,Q3,114/10/29,-150619.0,-150619.0,28435.0,14661.0,-1.54
4168,醣聯,111,Q4,114/10/29,-219822.0,-219822.0,30085.0,16118.0,-2.21
4168,醣聯,111,Q2,114/10/29,-87694.0,-87694.0,28362.0,14640.0,-0.9
4171,瑞基,111,Q2,114/10/29,231034.0,236981.0,558931.0,151512.0,5.67
4171,瑞基,111,Q1,114/10/29,98267.0,99824.0,235681.0,57837.0,2.39
4171,瑞基,111,Q4,114/10/29,217487.0,221337.0,750017.0,259947.0,4.82
4171,瑞基,111,Q3,114/10/29,268209.0,273901.0,664751.0,178514.0,5.96
4173,久裕,111,Q2,114/10/29,32148.0,,495668.0,395138.0,0.43
4173,久裕,111,Q1,114/10/29,12178.0,,254476.0,200655.0,0.16
4173,久裕,111,Q3,114/10/29,49009.0,,759629.0,603032.0,0.66
4173,久裕,111,Q4,114/10/29,62617.0,,1018023.0,811251.0,0.84
4174,浩鼎,111,Q2,114/10/29,-787159.0,-648638.0,3129.0,26946.0,-3.02
4174,浩鼎,111,Q3,114/10/29,-1240503.0,-1036171.0,4204.0,36167.0,-4.72
4174,浩鼎,111,Q1,114/10/29,-375144.0,-305569.0,1261.0,12926.0,-1.52
4174,浩鼎,111,Q4,114/10/29,-1899324.0,-1613916.0,4711.0,44855.0,-7.27
4175,杏一,111,Q3,114/10/29,157299.0,152740.0,5358759.0,3711992.0,4.33
4175,杏一,111,Q4,114/10/29,175681.0,170861.0,7224083.0,5018281.0,4.83
4175,杏一,111,Q2,114/10/29,117049.0,112832.0,3651637.0,2544073.0,3.2
4175,杏一,111,Q1,114/10/29,30852.0,30234.0,1603920.0,1103430.0,0.86
4183,福永生技,111,Q1,114/10/29,2510.0,,112662.0,89335.0,0.11
4183,福永生技,111,Q2,114/10/29,7459.0,,213058.0,163975.0,0.31
4183,福永生技,111,Q3,114/10/29,22704.0,,359426.0,273441.0,0.95
4183,福永生技,111,Q4,114/10/29,25360.0,,463452.0,356035.0,1.07
4188,安克,111,Q2,114/10/29,-19880.0,-19214.0,34579.0,12864.0,-0.36
4188,安克,111,Q1,114/10/29,-8272.0,-7731.0,17229.0,5590.0,-0.15
4188,安克,111,Q3,114/10/29,-33995.0,-33323.0,47837.0,18736.0,-0.63
4188,安克,111,Q4,114/10/29,-54343.0,-53488.0,61630.0,23584.0,-1.01
4190,佐登-KY,111,Q3,114/10/29,29920.0,29920.0,1946776.0,606857.0,0.51
4190,佐登-KY,111,Q2,114/10/29,44295.0,44295.0,1280760.0,384458.0,0.75
4190,佐登-KY,111,Q1,114/10/29,9195.0,9195.0,638393.0,185995.0,0.16
4190,佐登-KY,111,Q4,114/10/29,13982.0,13982.0,2778417.0,887206.0,0.24
4192,杏國,111,Q4,114/10/29,-188666.0,-188666.0,15857.0,6771.0,-1.64
4192,杏國,111,Q3,114/10/29,-106929.0,-106929.0,10763.0,4795.0,-0.93
4192,杏國,111,Q1,114/10/29,-42366.0,-42366.0,3362.0,1503.0,-0.37
4192,杏國,111,Q2,114/10/29,-76338.0,-76338.0,6279.0,2882.0,-0.66
4198,欣大健康,111,Q2,114/10/29,-50430.0,-50590.0,126487.0,104556.0,-3.13
4198,欣大健康,111,Q4,114/10/29,-69159.0,-66885.0,254437.0,216048.0,-3.77
4198,欣大健康,111,Q1,114/10/29,-32671.0,-32752.0,56086.0,48816.0,-0.41
4198,欣大健康,111,Q3,114/10/29,-37537.0,-39193.0,204721.0,165045.0,-2.34
4205,中華食,111,Q2,114/10/29,157861.0,,864208.0,524973.0,1.78
4205,中華食,111,Q4,114/10/29,352728.0,,1841712.0,1113088.0,3.97
4205,中華食,111,Q3,114/10/29,251040.0,,1344845.0,809130.0,2.83
4205,中華食,111,Q1,114/10/29,81898.0,,432884.0,264523.0,0.92
4207,環泰,111,Q4,114/10/29,191394.0,138875.0,5044450.0,4408857.0,0.79
4207,環泰,111,Q2,114/10/29,126772.0,93279.0,2454647.0,2133599.0,0.58
4207,環泰,111,Q3,114/10/29,184220.0,131974.0,3749809.0,3279885.0,0.75
4207,環泰,111,Q1,114/10/29,77509.0,64362.0,1171232.0,993923.0,0.4
4303,信立,111,Q4,114/10/29,-41198.0,,325363.0,263655.0,-0.61
4303,信立,111,Q3,114/10/29,-25934.0,,256534.0,203479.0,-0.38
4303,信立,111,Q1,114/10/29,69360.0,,93393.0,71596.0,1.03
4303,信立,111,Q2,114/10/29,-22277.0,,184331.0,144260.0,-0.33
4304,勝昱,111,Q3,114/10/29,-44638.0,-44638.0,315476.0,303688.0,-1.24
4304,勝昱,111,Q1,114/10/29,-13250.0,-13250.0,79951.0,77168.0,-0.37
4304,勝昱,111,Q2,114/10/29,-27789.0,-27789.0,178003.0,170236.0,-0.77
4304,勝昱,111,Q4,114/10/29,-56371.0,-56371.0,513266.0,489790.0,-1.56
4305,世坤,111,Q1,114/10/29,41614.0,,258986.0,208943.0,0.76
4305,世坤,111,Q3,114/10/29,132237.0,,707192.0,574934.0,2.4
4305,世坤,111,Q4,114/10/29,146870.0,,909733.0,726568.0,2.67
4305,世坤,111,Q2,114/10/29,85575.0,,521627.0,420068.0,1.56
4306,炎洲,111,Q1,114/10/29,349247.0,333352.0,3887180.0,3218367.0,0.56
4306,炎洲,111,Q3,114/10/29,863246.0,796871.0,11569430.0,9504659.0,1.31
4306,炎洲,111,Q4,114/10/29,1128251.0,1037826.0,14671393.0,12079984.0,1.72
4306,炎洲,111,Q2,114/10/29,578988.0,537984.0,8007239.0,6576432.0,0.89
4401,東隆興,111,Q1,114/10/29,68363.0,66502.0,1165065.0,1028566.0,0.55
4401,東隆興,111,Q3,114/10/29,209386.0,204078.0,3411729.0,3018307.0,1.66
4401,東隆興,111,Q2,114/10/29,154437.0,150553.0,2412750.0,2125814.0,1.25
4401,東隆興,111,Q4,114/10/29,172300.0,167570.0,4099883.0,3659299.0,1.37
4402,郡都開發,111,Q1,114/10/29,-9158.0,-9158.0,47088.0,39047.0,-0.2
4402,郡都開發,111,Q2,114/10/29,-2840.0,-2840.0,91331.0,77247.0,-0.06
4402,郡都開發,111,Q3,114/10/29,4208.0,4208.0,131952.0,114372.0,0.09
4402,郡都開發,111,Q4,114/10/29,-7968.0,-7968.0,171703.0,150045.0,-0.17
4406,新昕纖,111,Q1,114/10/29,7435.0,,130168.0,124513.0,0.14
4406,新昕纖,111,Q2,114/10/29,19803.0,,280321.0,263332.0,0.38
4406,新昕纖,111,Q4,114/10/29,20591.0,,570080.0,545868.0,0.4
4406,新昕纖,111,Q3,114/10/29,29921.0,,437225.0,415284.0,0.58
4413,飛寶企業,111,Q4,114/10/29,53984.0,,692685.0,585278.0,1.72
4413,飛寶企業,111,Q2,114/10/29,39676.0,,401946.0,339511.0,1.27
4413,飛寶企業,111,Q1,114/10/29,16081.0,,206207.0,177640.0,0.51
4413,飛寶企業,111,Q3,114/10/29,61746.0,,585105.0,497360.0,1.97
4414,如興,111,Q3,114/10/29,-3236353.0,-3240429.0,13641521.0,12127293.0,-3.96
4414,如興,111,Q1,114/10/29,-863437.0,-857587.0,4034053.0,3624498.0,-1.05
4414,如興,111,Q4,114/10/29,-4364127.0,-4357538.0,17289008.0,15452452.0,-5.32
4414,如興,111,Q2,114/10/29,-2989784.0,-2990520.0,8725987.0,7990343.0,-3.65
4416,三圓,111,Q2,114/10/29,-78280.0,-78280.0,47013.0,21838.0,-1.36
4416,三圓,111,Q1,114/10/29,-40955.0,-40955.0,23441.0,10972.0,-0.72
4416,三圓,111,Q3,114/10/29,-200099.0,-200099.0,71171.0,32493.0,-3.48
4416,三圓,111,Q4,114/10/29,-271108.0,-271108.0,95717.0,43831.0,-4.71
4417,金洲,111,Q1,114/10/29,37096.0,35628.0,603433.0,431129.0,0.42
4417,金洲,111,Q2,114/10/29,136995.0,135901.0,1400523.0,997715.0,1.62
4417,金洲,111,Q3,114/10/29,257444.0,257264.0,2317083.0,1645612.0,3.06
4417,金洲,111,Q4,114/10/29,401758.0,402977.0,3266960.0,2302618.0,4.8
4419,皇家美食,111,Q3,114/10/29,-25534.0,-22491.0,161050.0,89295.0,-0.48
4419,皇家美食,111,Q1,114/10/29,3040.0,903.0,82045.0,39258.0,0.02
4419,皇家美食,111,Q2,114/10/29,-19939.0,-17205.0,103076.0,56557.0,-0.37
4419,皇家美食,111,Q4,114/10/29,-24953.0,-23583.0,245594.0,133724.0,-0.63
4420,光明,111,Q3,114/10/29,-3602.0,,710003.0,647219.0,-0.09
4420,光明,111,Q1,114/10/29,19174.0,,245346.0,215957.0,0.47
4420,光明,111,Q4,114/10/29,-4354.0,,928545.0,857301.0,-0.11
4420,光明,111,Q2,114/10/29,410.0,,474185.0,426694.0,0.01
4426,利勤,111,Q2,114/10/29,-120557.0,-120557.0,587124.0,629807.0,-0.7
4426,利勤,111,Q1,114/10/29,-85350.0,-85350.0,241912.0,295389.0,-0.49
4426,利勤,111,Q3,114/10/29,-98731.0,-98731.0,967468.0,963133.0,-0.57
4426,利勤,111,Q4,114/10/29,-79481.0,-79481.0,1398219.0,1274049.0,-0.46
4430,耀億,111,Q4,114/10/29,9440.0,9440.0,2071643.0,1666612.0,0.17
4430,耀億,111,Q3,114/10/29,68273.0,68273.0,1648873.0,1306044.0,1.21
4430,耀億,111,Q1,114/10/29,44625.0,44625.0,637273.0,494753.0,0.79
4430,耀億,111,Q2,114/10/29,61609.0,61609.0,1164177.0,910944.0,1.09
4432,銘旺實,111,Q2,114/10/29,94527.0,94527.0,788679.0,630654.0,1.87
4432,銘旺實,111,Q4,114/10/29,172263.0,172263.0,1540608.0,1203483.0,3.41
4432,銘旺實,111,Q3,114/10/29,167343.0,167343.0,1213676.0,953777.0,3.31
4432,銘旺實,111,Q1,114/10/29,31159.0,31159.0,379754.0,318774.0,0.62
4433,興采,111,Q2,114/10/29,77598.0,96066.0,1744523.0,1396988.0,1.95
4433,興采,111,Q3,114/10/29,121776.0,141524.0,2521413.0,2009813.0,2.66
4433,興采,111,Q1,114/10/29,48444.0,50273.0,909109.0,721517.0,1.07
4433,興采,111,Q4,114/10/29,116932.0,138003.0,3217811.0,2549291.0,2.51
4438,廣越,111,Q4,114/10/29,1494491.0,1176153.0,20065595.0,16799314.0,11.38
4438,廣越,111,Q1,114/10/29,63884.0,10028.0,3006549.0,2590027.0,0.1
4438,廣越,111,Q3,114/10/29,1491028.0,1268000.0,15615893.0,12880330.0,12.27
4438,廣越,111,Q2,114/10/29,463879.0,344122.0,7830598.0,6492229.0,3.33
4439,冠星-KY,111,Q3,114/10/29,386146.0,386146.0,6319623.0,5305841.0,10.26
4439,冠星-KY,111,Q1,114/10/29,134491.0,134491.0,2074450.0,1737036.0,4.29
4439,冠星-KY,111,Q4,114/10/29,442041.0,442041.0,7429114.0,6165807.0,11.74
4439,冠星-KY,111,Q2,114/10/29,261008.0,261008.0,4398282.0,3734780.0,6.94
4440,宜新實業,111,Q3,114/10/29,156609.0,,1189582.0,930548.0,2.32
4440,宜新實業,111,Q1,114/10/29,60049.0,,416148.0,318000.0,0.89
4440,宜新實業,111,Q4,114/10/29,196117.0,,1511357.0,1191886.0,2.9
4440,宜新實業,111,Q2,114/10/29,110375.0,,793272.0,608713.0,1.63
4441,振大環球,111,Q2,114/10/29,651363.0,652855.0,4268409.0,3234700.0,10.88
4441,振大環球,111,Q4,114/10/29,1122713.0,1124982.0,7711623.0,5934230.0,18.75
4442,竣邦-KY,111,Q4,114/10/29,56218.0,56437.0,1163503.0,876515.0,2.31
4502,健信,111,Q2,114/10/29,-754.0,-937.0,715981.0,607193.0,-0.02
4502,健信,111,Q3,114/10/29,3976.0,4377.0,1137812.0,967870.0,0.08
4502,健信,111,Q1,114/10/29,-7124.0,-7094.0,351308.0,307140.0,-0.12
4502,健信,111,Q4,114/10/29,-24284.0,-22481.0,1479315.0,1260707.0,-0.39
4503,金雨,111,Q3,114/10/29,-29763.0,-29763.0,119309.0,137114.0,-0.69
4503,金雨,111,Q4,114/10/29,-37403.0,-37403.0,175343.0,195396.0,-0.84
4503,金雨,111,Q1,114/10/29,-14254.0,-14254.0,29047.0,37971.0,-0.36
4503,金雨,111,Q2,114/10/29,-22771.0,-22771.0,68099.0,79214.0,-0.56
4506,崇友,111,Q4,114/10/29,847811.0,847892.0,4739507.0,3334082.0,4.79
4506,崇友,111,Q1,114/10/29,269899.0,269931.0,1087316.0,725011.0,1.52
4506,崇友,111,Q2,114/10/29,450747.0,450793.0,2181534.0,1466807.0,2.55
4506,崇友,111,Q3,114/10/29,688519.0,688570.0,3513429.0,2406230.0,3.89
4510,高鋒,111,Q4,114/10/29,46593.0,49295.0,2050389.0,1639827.0,0.46
4510,高鋒,111,Q2,114/10/29,23668.0,24742.0,1013574.0,813904.0,0.23
4510,高鋒,111,Q3,114/10/29,56772.0,58134.0,1582393.0,1255957.0,0.54
4510,高鋒,111,Q1,114/10/29,12118.0,12534.0,525981.0,427995.0,0.12
4513,福裕,111,Q1,114/10/29,-480.0,-480.0,413626.0,320571.0,-0.01
4513,福裕,111,Q4,114/10/29,-22995.0,-22995.0,1610552.0,1206683.0,-0.3
4513,福裕,111,Q3,114/10/29,24770.0,24770.0,1232269.0,912688.0,0.32
4513,福裕,111,Q2,114/10/29,20381.0,20381.0,834343.0,624147.0,0.27
4523,永彰,111,Q1,114/10/29,40513.0,40513.0,148101.0,112592.0,0.63
4523,永彰,111,Q2,114/10/29,-23087.0,-23087.0,284230.0,213712.0,-0.36
4523,永彰,111,Q4,114/10/29,-94654.0,-91854.0,557207.0,418680.0,-1.44
4523,永彰,111,Q3,114/10/29,-50368.0,-50368.0,417637.0,315181.0,-0.79
4526,東台,111,Q2,114/10/29,29453.0,9896.0,3932849.0,3113655.0,0.04
4526,東台,111,Q1,114/10/29,9788.0,3181.0,1663572.0,1339407.0,0.01
4526,東台,111,Q4,114/10/29,142842.0,90955.0,8268841.0,6444733.0,0.36
4526,東台,111,Q3,114/10/29,141349.0,109623.0,6136541.0,4811927.0,0.43
4527,方方土霖,111,Q2,114/10/29,46902.0,52280.0,1201233.0,939755.0,0.69
4527,方方土霖,111,Q4,114/10/29,206165.0,204046.0,3032863.0,2328135.0,2.68
4527,方方土霖,111,Q1,114/10/29,15603.0,18628.0,550527.0,429855.0,0.24
4527,方方土霖,111,Q3,114/10/29,95963.0,102398.0,1962802.0,1531115.0,1.34
4528,江興鍛,111,Q4,114/10/29,180081.0,180081.0,2430894.0,1978908.0,2.14
4528,江興鍛,111,Q2,114/10/29,33657.0,33657.0,1136701.0,921320.0,0.4
4528,江興鍛,111,Q3,114/10/29,52884.0,52884.0,1810714.0,1482008.0,0.63
4528,江興鍛,111,Q1,114/10/29,20997.0,20997.0,629278.0,512169.0,0.27
4529,淳紳,111,Q2,114/10/29,80871.0,81530.0,1376.0,3464.0,0.98
4529,淳紳,111,Q4,114/10/29,24482.0,27657.0,2905.0,8241.0,0.33
4529,淳紳,111,Q3,114/10/29,46152.0,47087.0,1897.0,5598.0,0.57
4529,淳紳,111,Q1,114/10/29,35211.0,35535.0,635.0,1456.0,0.43
4530,宏易,111,Q1,114/10/29,-3178.0,-4494.0,42183.0,25326.0,-0.09
4530,宏易,111,Q3,114/10/29,-4829.0,-8643.0,147925.0,90046.0,-0.17
4530,宏易,111,Q2,114/10/29,-8076.0,-10626.0,90010.0,55599.0,-0.21
4530,宏易,111,Q4,114/10/29,-8774.0,-13326.0,196674.0,123997.0,-0.27
4532,瑞智,111,Q3,114/10/29,561059.0,573252.0,14861203.0,13132162.0,1.15
4532,瑞智,111,Q2,114/10/29,418084.0,413831.0,11054141.0,9758391.0,0.83
4532,瑞智,111,Q1,114/10/29,139895.0,142720.0,5571914.0,4968567.0,0.29
4532,瑞智,111,Q4,114/10/29,702382.0,688281.0,18370990.0,16125298.0,1.38
4533,協易機,111,Q3,114/10/29,79367.0,79367.0,2645351.0,2058190.0,0.5
4533,協易機,111,Q1,114/10/29,32525.0,32525.0,776093.0,592366.0,0.21
4533,協易機,111,Q4,114/10/29,28744.0,28744.0,3548578.0,2705329.0,0.18
4533,協易機,111,Q2,114/10/29,8552.0,8552.0,1423793.0,1093782.0,0.05
4534,慶騰,111,Q2,114/10/29,-54323.0,-54323.0,472777.0,442301.0,-0.63
4534,慶騰,111,Q3,114/10/29,-73499.0,-73499.0,681476.0,637123.0,-0.85
4534,慶騰,111,Q1,114/10/29,-44423.0,-44423.0,234389.0,227648.0,-0.51
4534,慶騰,111,Q4,114/10/29,-148278.0,-148278.0,872566.0,841138.0,-1.71
4535,至興,111,Q4,114/10/29,306478.0,213388.0,3141305.0,2532909.0,2.82
4535,至興,111,Q2,114/10/29,164620.0,116266.0,1528910.0,1222565.0,1.54
4535,至興,111,Q3,114/10/29,243188.0,170044.0,2338426.0,1888638.0,2.25
4535,至興,111,Q1,114/10/29,83809.0,57880.0,779691.0,629117.0,0.76
4536,拓凱,111,Q2,114/10/29,1082971.0,1001392.0,4858607.0,3136347.0,11.03
4536,拓凱,111,Q4,114/10/29,2422011.0,2260065.0,10965309.0,7083503.0,24.89
4536,拓凱,111,Q3,114/10/29,1987212.0,1852979.0,8028830.0,5196401.0,20.4
4536,拓凱,111,Q1,114/10/29,312938.0,285972.0,2183386.0,1545542.0,3.15
4538,大詠城,111,Q1,114/10/29,4630.0,,140354.0,123840.0,0.09
4538,大詠城,111,Q4,114/10/29,80176.0,,607632.0,466902.0,1.59
4538,大詠城,111,Q2,114/10/29,25238.0,,284623.0,233785.0,0.5
4538,大詠城,111,Q3,114/10/29,53574.0,,460154.0,364926.0,1.06
4540,全球傳動,111,Q2,114/10/29,151872.0,151872.0,1775009.0,1275008.0,1.61
4540,全球傳動,111,Q3,114/10/29,259529.0,259529.0,2637688.0,1894903.0,2.76
4540,全球傳動,111,Q1,114/10/29,97845.0,97845.0,783968.0,536331.0,1.04
4540,全球傳動,111,Q4,114/10/29,284011.0,284011.0,3374243.0,2436720.0,3.02
4541,晟田,111,Q1,114/10/29,18528.0,,304045.0,265569.0,0.27
4541,晟田,111,Q3,114/10/29,101002.0,,1041159.0,878088.0,1.49
4541,晟田,111,Q4,114/10/29,121994.0,,1368725.0,1155105.0,1.8
4541,晟田,111,Q2,114/10/29,50282.0,,645829.0,541137.0,0.74
4542,科嶠,111,Q4,114/10/29,8.0,1266.0,773579.0,579955.0,0.04
4542,科嶠,111,Q3,114/10/29,-7192.0,-6320.0,517953.0,409458.0,-0.2
4542,科嶠,111,Q2,114/10/29,-23607.0,-23579.0,351896.0,293728.0,-0.73
4542,科嶠,111,Q1,114/10/29,-14161.0,-14116.0,132902.0,109280.0,-0.44
4543,萬在,111,Q1,114/10/29,33291.0,33291.0,221647.0,169370.0,0.59
4543,萬在,111,Q4,114/10/29,139710.0,139710.0,964079.0,709281.0,2.49
4543,萬在,111,Q3,114/10/29,163723.0,163723.0,778653.0,558699.0,2.92
4543,萬在,111,Q2,114/10/29,85114.0,85114.0,483185.0,347620.0,1.52
4545,銘鈺,111,Q4,114/10/29,161828.0,161828.0,2275017.0,1789795.0,2.1
4545,銘鈺,111,Q3,114/10/29,152348.0,152348.0,1704833.0,1334900.0,1.98
4545,銘鈺,111,Q2,114/10/29,90512.0,90512.0,1106008.0,870663.0,1.18
4545,銘鈺,111,Q1,114/10/29,32384.0,32384.0,573157.0,470325.0,0.42
4549,桓達,111,Q2,114/10/29,161512.0,161512.0,632250.0,271216.0,3.64
4549,桓達,111,Q3,114/10/29,257879.0,257883.0,1084833.0,503081.0,5.24
4549,桓達,111,Q4,114/10/29,324433.0,324438.0,1433036.0,664327.0,6.59
4549,桓達,111,Q1,114/10/29,61353.0,61353.0,294679.0,134311.0,1.38
4550,長佳,111,Q3,114/10/29,74523.0,74523.0,975246.0,816512.0,1.97
4550,長佳,111,Q1,114/10/29,7812.0,7812.0,272127.0,245195.0,0.21
4550,長佳,111,Q2,114/10/29,39860.0,39860.0,634326.0,547229.0,1.05
4550,長佳,111,Q4,114/10/29,107034.0,107034.0,1355352.0,1120808.0,2.83
4551,智伸科,111,Q1,114/10/29,325022.0,325022.0,2337874.0,1747300.0,2.82
4551,智伸科,111,Q4,114/10/29,1405382.0,1405382.0,9235183.0,6730513.0,12.2
4551,智伸科,111,Q3,114/10/29,1106977.0,1106977.0,7005248.0,5113281.0,9.61
4551,智伸科,111,Q2,114/10/29,683710.0,683710.0,4628197.0,3395609.0,5.93
4552,力達-KY,111,Q4,114/10/29,445734.0,445734.0,5140155.0,3999591.0,3.84
4552,力達-KY,111,Q2,114/10/29,159258.0,159258.0,2241656.0,1769767.0,1.37
4552,力達-KY,111,Q1,114/10/29,67894.0,67894.0,1014570.0,803873.0,0.59
4552,力達-KY,111,Q3,114/10/29,302766.0,302766.0,3734418.0,2925822.0,2.61
4554,橙的,111,Q2,114/10/29,34950.0,34950.0,213337.0,124173.0,1.5
4554,橙的,111,Q1,114/10/29,22145.0,22145.0,115134.0,67189.0,1.04
4554,橙的,111,Q4,114/10/29,26646.0,26646.0,355981.0,222894.0,1.14
4554,橙的,111,Q3,114/10/29,36835.0,36835.0,295178.0,179248.0,1.58
4555,氣立,111,Q4,114/10/29,182249.0,171637.0,1804497.0,1184901.0,2.55
4555,氣立,111,Q1,114/10/29,53190.0,50042.0,468432.0,305241.0,0.75
4555,氣立,111,Q2,114/10/29,109195.0,103916.0,955708.0,622871.0,1.55
4555,氣立,111,Q3,114/10/29,158647.0,149545.0,1427121.0,932990.0,2.23
