stock_code,stock_name,price,market,date,updated_at
069536,菱生元大5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069537,菱生元大5B購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069538,南亞科元大5B購14,1.85,TSE,2026-07-24,2026-07-25 19:05:03
069539,南亞科元大65購02,1.84,TSE,2026-07-24,2026-07-25 19:05:03
069540,超豐元大5B購02,0.62,TSE,2026-07-24,2026-07-25 19:05:03
069541,京元電元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069542,京元電元大62購01,1.11,TSE,2026-07-24,2026-07-25 19:05:03
069543,立隆電元大5B購04,0.82,TSE,2026-07-24,2026-07-25 19:05:03
069544,立隆電元大5B購05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069545,立隆電元大63購01,0.52,TSE,2026-07-24,2026-07-25 19:05:03
069546,揚博元大5B購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069547,奇鋐元大5C購08,0.87,TSE,2026-07-24,2026-07-25 19:05:03
069548,奇鋐元大62購03,0.56,TSE,2026-07-24,2026-07-25 19:05:03
069549,日月光元大5B購08,1.02,TSE,2026-07-24,2026-07-25 19:05:03
069550,日月光元大63購05,0.66,TSE,2026-07-24,2026-07-25 19:05:03
069551,眾達元大5B購03,0.15,TSE,2026-07-24,2026-07-25 19:05:03
069552,彩晶元大5B購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069553,彩晶元大5B購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069554,力成元大5B購06,0.74,TSE,2026-07-24,2026-07-25 19:05:03
069555,力成元大5B購07,0.93,TSE,2026-07-24,2026-07-25 19:05:03
069556,力成元大5B購08,0.3,TSE,2026-07-24,2026-07-25 19:05:03
069557,力成元大5B購09,0.84,TSE,2026-07-24,2026-07-25 19:05:03
069558,力成元大5C購03,0.81,TSE,2026-07-24,2026-07-25 19:05:03
069559,力成元大62購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
069560,力成元大63購04,0.41,TSE,2026-07-24,2026-07-25 19:05:03
069561,啟碁元大5B購14,0.77,TSE,2026-07-24,2026-07-25 19:05:03
069562,啟碁元大5B購15,0.53,TSE,2026-07-24,2026-07-25 19:05:03
069563,啟碁元大5B購16,0.33,TSE,2026-07-24,2026-07-25 19:05:03
069564,緯穎元大5C購08,2.9,TSE,2026-07-24,2026-07-25 19:05:03
069565,緯穎元大62購01,2.98,TSE,2026-07-24,2026-07-25 19:05:03
069566,惠特元大5B購05,0.12,TSE,2026-07-24,2026-07-25 19:05:03
069567,聯電群益5B購10,0.73,TSE,2026-07-24,2026-07-25 19:05:03
069568,仁寶群益5B購04,1.8,TSE,2026-07-24,2026-07-25 19:05:03
069569,華邦電群益5B購10,1.16,TSE,2026-07-24,2026-07-25 19:05:03
069570,所羅門群益5B購02,0.87,TSE,2026-07-24,2026-07-25 19:05:03
069571,京元電群益63購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069572,義隆群益5B購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069573,亞光群益5B購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069576,國巨統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069578,力積電群益62購01,0.61,TSE,2026-07-24,2026-07-25 19:05:03
069579,臺股指群益5B購39,0.73,TSE,2026-07-24,2026-07-25 19:05:03
069580,台光電統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069581,中興電國泰61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069582,中鋼國泰61購01,0.97,TSE,2026-07-24,2026-07-25 19:05:03
069583,長榮統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069584,聯電國泰61購02,0.9,TSE,2026-07-24,2026-07-25 19:05:03
069585,南亞科國泰62購01,3.26,TSE,2026-07-24,2026-07-25 19:05:03
069586,萬海統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069587,普安國泰61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069588,大立光統一62購02,0.9,TSE,2026-07-24,2026-07-25 19:05:03
069589,惠特國泰61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069590,華新永豐62購01,0.97,TSE,2026-07-24,2026-07-25 19:05:03
069591,聯電永豐5C購03,0.79,TSE,2026-07-24,2026-07-25 19:05:03
069592,聯電永豐61購04,0.82,TSE,2026-07-24,2026-07-25 19:05:03
069594,英業達永豐5C購02,1.35,TSE,2026-07-24,2026-07-25 19:05:03
069595,興勤永豐61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069596,超豐永豐5C購01,0.32,TSE,2026-07-24,2026-07-25 19:05:03
069598,志聖永豐61購01,0.39,TSE,2026-07-24,2026-07-25 19:05:03
069599,材料統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069600,可成永豐62購01,1.13,TSE,2026-07-24,2026-07-25 19:05:03
069601,鉅祥永豐64購01,0.72,TSE,2026-07-24,2026-07-25 19:05:03
069602,奇鋐永豐61購05,0.94,TSE,2026-07-24,2026-07-25 19:05:03
069603,矽格永豐61購02,0.52,TSE,2026-07-24,2026-07-25 19:05:03
069604,南亞科國票61購02,1.59,TSE,2026-07-24,2026-07-25 19:05:03
069605,樺漢統一58購01,1.05,TSE,2026-07-24,2026-07-25 19:05:03
069606,日月光國票61購01,0.76,TSE,2026-07-24,2026-07-25 19:05:03
069607,台塑台新5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069608,勝一台新5C購01,0.92,TSE,2026-07-24,2026-07-25 19:05:03
069610,鴻海台新5C購01,1.93,TSE,2026-07-24,2026-07-25 19:05:03
069612,英業達台新5C購01,2.01,TSE,2026-07-24,2026-07-25 19:05:03
069613,大同台新5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069614,京元電台新5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069615,志聖台新5C購01,0.85,TSE,2026-07-24,2026-07-25 19:05:03
069616,志聖台新5C購02,0.65,TSE,2026-07-24,2026-07-25 19:05:03
069617,增你強台新5C購01,0.88,TSE,2026-07-24,2026-07-25 19:05:03
069618,日月光台新5C購01,1.26,TSE,2026-07-24,2026-07-25 19:05:03
069619,正文台新5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069620,鴻海凱基5B購03,4.58,TSE,2026-07-24,2026-07-25 19:05:03
069621,正文台新5C購02,0.43,TSE,2026-07-24,2026-07-25 19:05:03
069622,采鈺台新5C購01,1.32,TSE,2026-07-24,2026-07-25 19:05:03
069623,采鈺台新5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069624,采鈺台新5C購03,0.59,TSE,2026-07-24,2026-07-25 19:05:03
069625,群臺2X凱基61購01,0.85,TSE,2026-07-24,2026-07-25 19:05:03
069626,信錦凱基5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069627,光寶科凱基5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069628,聯電凱基5C購05,0.45,TSE,2026-07-24,2026-07-25 19:05:03
069629,聯電凱基61購05,0.59,TSE,2026-07-24,2026-07-25 19:05:03
069630,聯電凱基64購01,0.63,TSE,2026-07-24,2026-07-25 19:05:03
069631,鴻海凱基62購01,0.78,TSE,2026-07-24,2026-07-25 19:05:03
069632,南亞科凱基5C購01,1.06,TSE,2026-07-24,2026-07-25 19:05:03
069633,南亞科凱基63購04,1.12,TSE,2026-07-24,2026-07-25 19:05:03
069634,興勤凱基5C購01,0.19,TSE,2026-07-24,2026-07-25 19:05:03
069635,超豐凱基5C購01,0.24,TSE,2026-07-24,2026-07-25 19:05:03
069636,京元電凱基5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069637,京元電凱基5C購05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069638,志聖凱基5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069639,志聖凱基5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069640,揚博凱基5C購01,1.63,TSE,2026-07-24,2026-07-25 19:05:03
069641,日月光凱基5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069642,日月光凱基5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069643,日月光凱基64購02,0.55,TSE,2026-07-24,2026-07-25 19:05:03
069644,正文凱基5C購02,0.15,TSE,2026-07-24,2026-07-25 19:05:03
069645,精成科凱基5C購01,0.42,TSE,2026-07-24,2026-07-25 19:05:03
069646,旭隼凱基5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069647,緯穎凱基5C購08,1.29,TSE,2026-07-24,2026-07-25 19:05:03
069648,力積電凱基5C購03,0.19,TSE,2026-07-24,2026-07-25 19:05:03
069649,力積電凱基62購01,0.28,TSE,2026-07-24,2026-07-25 19:05:03
069650,采鈺凱基5C購03,0.46,TSE,2026-07-24,2026-07-25 19:05:03
069651,采鈺凱基5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069652,采鈺凱基5C購05,0.53,TSE,2026-07-24,2026-07-25 19:05:03
069653,南茂凱基5C購02,0.56,TSE,2026-07-24,2026-07-25 19:05:03
069654,台灣50富邦6C購01,1.31,TSE,2026-07-24,2026-07-25 19:05:03
069655,T50正2富邦66購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069656,T50正2富邦6C購01,0.98,TSE,2026-07-24,2026-07-25 19:05:03
069657,T50反1富邦66購04,2.13,TSE,2026-07-24,2026-07-25 19:05:03
069659,南亞富邦64購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069660,南亞富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069661,亞力富邦66購01,0.48,TSE,2026-07-24,2026-07-25 19:05:03
069662,華城富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069663,中砂富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069664,中鋼富邦66購01,0.77,TSE,2026-07-24,2026-07-25 19:05:03
069665,大成鋼富邦66購01,1.12,TSE,2026-07-24,2026-07-25 19:05:03
069666,光寶科富邦5C購03,0.41,TSE,2026-07-24,2026-07-25 19:05:03
069667,聯電富邦5C購01,0.56,TSE,2026-07-24,2026-07-25 19:05:03
069668,鴻海富邦5C購06,0.56,TSE,2026-07-24,2026-07-25 19:05:03
069669,仁寶富邦66購01,0.96,TSE,2026-07-24,2026-07-25 19:05:03
069670,台積電富邦64購02,1.09,TSE,2026-07-24,2026-07-25 19:05:03
069671,華邦電富邦66購01,0.74,TSE,2026-07-24,2026-07-25 19:05:03
069672,宏碁富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069673,微星富邦62購01,0.95,TSE,2026-07-24,2026-07-25 19:05:03
069674,研華富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069675,漢唐富邦64購01,0.73,TSE,2026-07-24,2026-07-25 19:05:03
069676,漢唐富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069677,南亞科富邦66購01,1.53,TSE,2026-07-24,2026-07-25 19:05:03
069678,興勤富邦62購01,0.38,TSE,2026-07-24,2026-07-25 19:05:03
069679,超豐富邦61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069680,京元電富邦66購01,0.54,TSE,2026-07-24,2026-07-25 19:05:03
069681,長榮富邦66購01,0.87,TSE,2026-07-24,2026-07-25 19:05:03
069682,奇鋐富邦64購01,0.57,TSE,2026-07-24,2026-07-25 19:05:03
069683,奇鋐富邦66購01,0.53,TSE,2026-07-24,2026-07-25 19:05:03
069684,緯創富邦66購01,1.12,TSE,2026-07-24,2026-07-25 19:05:03
069685,昇貿富邦64購01,0.51,TSE,2026-07-24,2026-07-25 19:05:03
069686,TPK富邦63購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069687,日月光富邦5C購04,0.6,TSE,2026-07-24,2026-07-25 19:05:03
069688,十銓富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069689,祥碩富邦64購01,0.66,TSE,2026-07-24,2026-07-25 19:05:03
069690,祥碩富邦64購02,0.65,TSE,2026-07-24,2026-07-25 19:05:03
069691,群電富邦64購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069692,群電富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069693,力智富邦66購01,0.82,TSE,2026-07-24,2026-07-25 19:05:03
069694,AES富邦64購01,0.62,TSE,2026-07-24,2026-07-25 19:05:03
069695,華東富邦63購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069696,南茂富邦63購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
069697,臺股指富邦63購11,0.82,TSE,2026-07-24,2026-07-25 19:05:03
069698,臺股指富邦6C購02,1.14,TSE,2026-07-24,2026-07-25 19:05:03
069699,T50反1群益5C購02,1.2,TSE,2026-07-24,2026-07-25 19:05:03
069700,仁寶群益5C購01,1.41,TSE,2026-07-24,2026-07-25 19:05:03
069701,漢唐群益5C購02,3.25,TSE,2026-07-24,2026-07-25 19:05:03
069702,志聖群益5C購01,0.58,TSE,2026-07-24,2026-07-25 19:05:03
069703,宏達電群益5C購01,0.89,TSE,2026-07-24,2026-07-25 19:05:03
069704,宏達電群益62購01,0.85,TSE,2026-07-24,2026-07-25 19:05:03
069705,國泰金群益61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069706,緯創群益5C購01,6.6,TSE,2026-07-24,2026-07-25 19:05:03
069707,乙盛群益63購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069708,jpp群益5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069709,力積電群益5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069710,采鈺群益5C購02,0.68,TSE,2026-07-24,2026-07-25 19:05:03
069711,南茂群益5C購02,0.82,TSE,2026-07-24,2026-07-25 19:05:03
069712,道瓊銅元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069713,信錦元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069714,華新元大5C購02,1.0,TSE,2026-07-24,2026-07-25 19:05:03
069715,台玻元大5C購07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069716,中鋼元大5C購03,0.59,TSE,2026-07-24,2026-07-25 19:05:03
069717,大成鋼元大5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069718,聯電元大5C購07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069719,華泰元大5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069720,華邦電元大5C購03,1.38,TSE,2026-07-24,2026-07-25 19:05:03
069721,智邦元大5C購03,1.2,TSE,2026-07-24,2026-07-25 19:05:03
069722,英業達元大5C購02,1.09,TSE,2026-07-24,2026-07-25 19:05:03
069723,燿華元大5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069724,技嘉元大5C購02,1.34,TSE,2026-07-24,2026-07-25 19:05:03
069725,漢唐元大5C購05,1.0,TSE,2026-07-24,2026-07-25 19:05:03
069726,南亞科元大5C購03,2.39,TSE,2026-07-24,2026-07-25 19:05:03
069727,友達元大5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069728,超豐元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069729,京元電元大5C購03,0.73,TSE,2026-07-24,2026-07-25 19:05:03
069730,志聖元大5C購06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069731,奇鋐元大5C購09,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069732,智原元大5C購04,1.22,TSE,2026-07-24,2026-07-25 19:05:03
069733,華擎元大5C購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
069734,嘉澤元大5C購02,0.46,TSE,2026-07-24,2026-07-25 19:05:03
069735,牧德元大5C購03,0.47,TSE,2026-07-24,2026-07-25 19:05:03
069736,達邁元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069737,TPK元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069738,日月光元大5C購07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069739,眾達元大5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
06973U,臺股指元大59售13,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069740,乙盛元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069741,祥碩元大5C購02,0.69,TSE,2026-07-24,2026-07-25 19:05:03
069742,jpp元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069743,今國光元大5C購02,0.99,TSE,2026-07-24,2026-07-25 19:05:03
069744,康舒元大5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069745,群電元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069746,惠特元大5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069747,力積電元大5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069748,AES元大5C購01,0.41,TSE,2026-07-24,2026-07-25 19:05:03
069749,采鈺元大5C購04,0.76,TSE,2026-07-24,2026-07-25 19:05:03
06974U,臺股指元大5A售06,0.1,TSE,2026-07-24,2026-07-25 19:05:03
069750,三集瑞元大5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069751,南茂元大5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069752,士電國泰61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069753,廣宇國泰61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069754,可成國泰61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069755,鉅祥國泰61購01,1.15,TSE,2026-07-24,2026-07-25 19:05:03
069756,強茂國泰63購01,0.85,TSE,2026-07-24,2026-07-25 19:05:03
069757,日月光國泰61購01,1.76,TSE,2026-07-24,2026-07-25 19:05:03
069758,華東國泰61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069759,南茂國泰62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069760,T50正2永豐5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069762,中興電永豐61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069763,大亞永豐61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069764,鴻海永豐65購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069765,鴻海永豐69購01,0.73,TSE,2026-07-24,2026-07-25 19:05:03
069766,鴻海永豐6C購01,1.26,TSE,2026-07-24,2026-07-25 19:05:03
069767,仁寶永豐5C購01,0.93,TSE,2026-07-24,2026-07-25 19:05:03
069768,華邦電永豐5C購02,0.79,TSE,2026-07-24,2026-07-25 19:05:03
069769,宏碁永豐5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069770,敬鵬永豐63購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069771,英業達永豐61購03,0.6,TSE,2026-07-24,2026-07-25 19:05:03
069772,華碩永豐64購02,1.27,TSE,2026-07-24,2026-07-25 19:05:03
069773,燿華永豐5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069774,技嘉永豐62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069775,微星永豐62購01,1.04,TSE,2026-07-24,2026-07-25 19:05:03
069776,南亞科永豐5C購04,1.2,TSE,2026-07-24,2026-07-25 19:05:03
069777,南亞科永豐6C購01,2.2,TSE,2026-07-24,2026-07-25 19:05:03
069778,友達永豐62購01,1.37,TSE,2026-07-24,2026-07-25 19:05:03
069779,可成永豐61購01,1.06,TSE,2026-07-24,2026-07-25 19:05:03
069780,強茂永豐63購02,0.66,TSE,2026-07-24,2026-07-25 19:05:03
069781,緯創永豐5C購02,1.39,TSE,2026-07-24,2026-07-25 19:05:03
069782,友訊統一58購01,0.12,TSE,2026-07-24,2026-07-25 19:05:03
069783,神達永豐5C購01,0.63,TSE,2026-07-24,2026-07-25 19:05:03
069784,鴻準統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069785,力積電永豐64購02,0.33,TSE,2026-07-24,2026-07-25 19:05:03
069786,力積電永豐65購03,0.38,TSE,2026-07-24,2026-07-25 19:05:03
069787,力積電永豐66購01,0.46,TSE,2026-07-24,2026-07-25 19:05:03
069789,華東永豐5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069790,福懋科永豐64購01,0.7,TSE,2026-07-24,2026-07-25 19:05:03
069791,南茂永豐64購02,0.59,TSE,2026-07-24,2026-07-25 19:05:03
069792,華夏富邦66購01,0.65,TSE,2026-07-24,2026-07-25 19:05:03
069793,台化富邦66購01,1.57,TSE,2026-07-24,2026-07-25 19:05:03
069794,華晶科統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069795,儒鴻富邦66購01,1.48,TSE,2026-07-24,2026-07-25 19:05:03
069796,和大富邦66購01,0.68,TSE,2026-07-24,2026-07-25 19:05:03
069798,楠梓電富邦64購01,0.58,TSE,2026-07-24,2026-07-25 19:05:03
069799,精成科統一58購01,0.06,TSE,2026-07-24,2026-07-25 19:05:03
069800,台郡統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069801,所羅門富邦64購01,0.76,TSE,2026-07-24,2026-07-25 19:05:03
069802,超豐富邦61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069804,飛宏富邦66購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069806,強茂富邦5C購02,0.32,TSE,2026-07-24,2026-07-25 19:05:03
069807,裕民富邦66購01,0.95,TSE,2026-07-24,2026-07-25 19:05:03
069808,陽明富邦64購01,1.28,TSE,2026-07-24,2026-07-25 19:05:03
069809,神基富邦62購01,1.16,TSE,2026-07-24,2026-07-25 19:05:03
069810,智原富邦62購01,0.64,TSE,2026-07-24,2026-07-25 19:05:03
069812,牧德富邦61購01,0.45,TSE,2026-07-24,2026-07-25 19:05:03
069813,亞翔富邦62購03,0.95,TSE,2026-07-24,2026-07-25 19:05:03
069814,緯穎富邦5C購02,0.93,TSE,2026-07-24,2026-07-25 19:05:03
069815,緯穎富邦64購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069816,力積電富邦62購01,0.33,TSE,2026-07-24,2026-07-25 19:05:03
069817,采鈺富邦5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069818,南茂富邦61購03,0.29,TSE,2026-07-24,2026-07-25 19:05:03
069819,寶成富邦66購01,1.38,TSE,2026-07-24,2026-07-25 19:05:03
069820,華新凱基5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069821,台玻凱基5C購04,0.12,TSE,2026-07-24,2026-07-25 19:05:03
069822,大成鋼凱基61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069823,鴻海凱基5C購11,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069824,仁寶凱基61購01,0.9,TSE,2026-07-24,2026-07-25 19:05:03
069825,華泰凱基61購03,0.34,TSE,2026-07-24,2026-07-25 19:05:03
069826,華邦電凱基63購01,0.64,TSE,2026-07-24,2026-07-25 19:05:03
069827,智邦凱基5C購05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069828,英業達凱基5C購01,0.92,TSE,2026-07-24,2026-07-25 19:05:03
069829,華碩凱基5C購01,1.32,TSE,2026-07-24,2026-07-25 19:05:03
069830,燿華凱基64購01,0.19,TSE,2026-07-24,2026-07-25 19:05:03
069831,鴻海群益59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069834,鴻海群益62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069835,技嘉凱基5C購01,0.67,TSE,2026-07-24,2026-07-25 19:05:03
069836,南亞科凱基5C購02,0.73,TSE,2026-07-24,2026-07-25 19:05:03
069837,友達凱基5C購02,1.07,TSE,2026-07-24,2026-07-25 19:05:03
069838,強茂凱基61購03,0.46,TSE,2026-07-24,2026-07-25 19:05:03
069839,宏達電凱基61購01,1.06,TSE,2026-07-24,2026-07-25 19:05:03
069840,奇鋐凱基5C購04,0.48,TSE,2026-07-24,2026-07-25 19:05:03
069841,健鼎凱基5C購01,0.32,TSE,2026-07-24,2026-07-25 19:05:03
069842,緯創凱基61購05,1.5,TSE,2026-07-24,2026-07-25 19:05:03
069843,華擎凱基5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069845,牧德凱基5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069846,眾達凱基5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069847,乙盛凱基5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069848,祥碩凱基5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069849,jpp凱基5C購01,0.07,TSE,2026-07-24,2026-07-25 19:05:03
069850,群電凱基5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069851,緯穎凱基5C購09,1.29,TSE,2026-07-24,2026-07-25 19:05:03
069852,力積電凱基61購03,0.28,TSE,2026-07-24,2026-07-25 19:05:03
069853,南茂凱基5C購03,0.42,TSE,2026-07-24,2026-07-25 19:05:03
069854,東元群益61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069855,華新群益5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069856,勝一群益5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069857,上銀群益62購01,0.78,TSE,2026-07-24,2026-07-25 19:05:03
069858,光寶科群益5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069859,鴻海群益5C購10,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069860,鴻海群益5C購11,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069861,鴻海群益5C購12,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069862,仁寶群益5C購02,1.62,TSE,2026-07-24,2026-07-25 19:05:03
069863,台積電群益5C購11,1.63,TSE,2026-07-24,2026-07-25 19:05:03
069864,華邦電群益5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069865,宏碁群益5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069866,英業達群益5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069867,英業達群益64購01,1.96,TSE,2026-07-24,2026-07-25 19:05:03
069868,技嘉群益5C購03,0.96,TSE,2026-07-24,2026-07-25 19:05:03
069869,技嘉群益5C購04,0.66,TSE,2026-07-24,2026-07-25 19:05:03
069870,南亞科群益5C購01,1.67,TSE,2026-07-24,2026-07-25 19:05:03
069871,南亞科群益5C購02,1.52,TSE,2026-07-24,2026-07-25 19:05:03
069872,京元電群益5C購05,0.68,TSE,2026-07-24,2026-07-25 19:05:03
069873,可成群益5C購01,0.93,TSE,2026-07-24,2026-07-25 19:05:03
069874,可成群益5C購02,0.87,TSE,2026-07-24,2026-07-25 19:05:03
069875,強茂群益5C購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069876,強茂群益5C購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069877,長榮航群益62購01,1.38,TSE,2026-07-24,2026-07-25 19:05:03
069878,健鼎群益5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069879,緯創群益5C購02,2.72,TSE,2026-07-24,2026-07-25 19:05:03
069880,昇貿群益62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069881,華擎群益65購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
069882,日月光群益5C購03,1.06,TSE,2026-07-24,2026-07-25 19:05:03
