公司代號名稱,股東會日期,股利所屬年(季)度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股)
8905 - 裕國,109/09/23,108年 年度,0.65000000,"        119,440,000",0.0
8905 - 裕國,109/09/23,108年 年度,0.65000000,"        119,440,000",0.0
8906 - 花王,109/06/22,108年 年度,0.20000000,"          6,807,474",0.0
8906 - 花王,109/06/22,108年 年度,0.20000000,"          6,807,474",0.0
8906 - 花王,109/06/22,108年 年度,0.20000000,"          6,807,474",0.0
8906 - 花王,109/06/22,108年 年度,0.20000000,"          6,807,474",0.0
8908 - 欣雄,109/06/15,108年 年度,0.90000000,"        162,225,481",1.10000000
8908 - 欣雄,109/06/15,108年 年度,0.90000000,"        162,225,481",1.10000000
8908 - 欣雄,109/06/15,108年 年度,0.90000000,"        162,225,481",1.10000000
8908 - 欣雄,109/06/15,108年 年度,0.90000000,"        162,225,481",1.10000000
8916 - 光隆,109/06/22,108年 年度,3.00000000,"        392,016,741",0.0
8916 - 光隆,109/06/22,108年 年度,3.00000000,"        392,016,741",0.0
8916A - 光隆甲特,109/06/22,108年 年度,2.50000000,"         45,500,000",0.0
8916 - 光隆,109/06/22,108年 年度,3.00000000,"        392,016,741",0.0
8916A - 光隆甲特,109/06/22,108年 年度,2.50000000,"         45,500,000",0.0
8916A - 光隆甲特,109/06/22,108年 年度,2.50000000,"         45,500,000",0.0
8916A - 光隆甲特,109/06/22,108年 年度,2.50000000,"         45,500,000",0.0
8916 - 光隆,109/06/22,108年 年度,3.00000000,"        392,016,741",0.0
8917 - 欣泰,109/06/10,108年 年度,1.00000000,"        122,203,200",1.00000000
8917 - 欣泰,109/06/10,108年 年度,1.00000000,"        122,203,200",1.00000000
8917 - 欣泰,109/06/10,108年 年度,1.00000000,"        122,203,200",1.00000000
8917 - 欣泰,109/06/10,108年 年度,1.00000000,"        122,203,200",1.00000000
8921 - 沈氏,109/06/23,108年 年度,0.60000000,"         27,955,296",0.0
8921 - 沈氏,109/06/23,108年 年度,0.60000000,"         27,955,296",0.0
8921 - 沈氏,109/06/23,108年 年度,0.60000000,"         27,955,296",0.0
8921 - 沈氏,109/06/23,108年 年度,0.60000000,"         27,955,296",0.0
8923 - 時報,109/06/09,108年 年度,0.85000000,"         25,819,430",0.0
8923 - 時報,109/06/09,108年 年度,0.85000000,"         25,819,430",0.0
8923 - 時報,109/06/09,108年 年度,0.85000000,"         25,819,430",0.0
8923 - 時報,109/06/09,108年 年度,0.85000000,"         25,819,430",0.0
8924 - 大田,不適用,108年 年度,3.80000000,"        318,440,000",0.0
8924 - 大田,不適用,108年 年度,3.80000000,"        318,440,000",0.0
8924 - 大田,不適用,108年 年度,3.80000000,"        318,440,000",0.0
8924 - 大田,不適用,108年 年度,3.80000000,"        318,440,000",0.0
8926 - 台汽電,109/06/22,108年 年度,1.70000000,"      1,001,382,612",0.0
8926 - 台汽電,109/06/22,108年 年度,1.70000000,"      1,001,382,612",0.0
8926 - 台汽電,109/06/22,108年 年度,1.70000000,"      1,001,382,612",0.0
8926 - 台汽電,109/06/22,108年 年度,1.70000000,"      1,001,382,612",0.0
8927 - 北基,109/06/09,108年 年度,0.20000000,"         38,366,633",0.0
8927 - 北基,109/06/09,108年 年度,0.20000000,"         38,366,633",0.0
8927 - 北基,109/06/09,108年 年度,0.20000000,"         38,366,633",0.0
8927 - 北基,109/06/09,108年 年度,0.20000000,"         38,366,633",0.0
8928 - 鉅明,109/05/28,108年 年度,2.00000000,"        101,708,030",0.0
8928 - 鉅明,109/05/28,108年 年度,2.00000000,"        101,708,030",0.0
8928 - 鉅明,109/05/28,108年 年度,2.00000000,"        101,708,030",0.0
8928 - 鉅明,109/05/28,108年 年度,2.00000000,"        101,708,030",0.0
8929 - 富堡,109/06/23,108年 年度,0.20180162,"         25,290,431",0.0
8929 - 富堡,109/06/23,108年 年度,0.20180162,"         25,290,431",0.0
8929 - 富堡,109/06/23,108年 年度,0.20180162,"         25,290,431",0.0
8929 - 富堡,109/06/23,108年 年度,0.20180162,"         25,290,431",0.0
8930 - 青鋼,不適用,108年 年度,0.60000000,"         47,445,243",0.0
8930 - 青鋼,不適用,108年 年度,0.60000000,"         47,445,243",0.0
8930 - 青鋼,不適用,108年 年度,0.60000000,"         47,445,243",0.0
8930 - 青鋼,不適用,108年 年度,0.60000000,"         47,445,243",0.0
8931 - 大汽電,109/06/15,108年 年度,1.10000000,"        134,480,348",0.0
8931 - 大汽電,109/06/15,108年 年度,1.10000000,"        134,480,348",0.0
8931 - 大汽電,109/06/15,108年 年度,1.10000000,"        134,480,348",0.0
8931 - 大汽電,109/06/15,108年 年度,1.10000000,"        134,480,348",0.0
8932 - 智通*,109/06/18,108年 年度,0.0,                  0,0.0
8932 - 智通*,109/06/18,108年 年度,0.0,                  0,0.0
8932 - 智通*,109/06/18,108年 年度,0.0,                  0,0.0
8932 - 智通*,109/06/18,108年 年度,0.0,                  0,0.0
8933 - 愛地雅,109/06/12,108年 年度,0.0,                  0,0.0
8933 - 愛地雅,109/06/12,108年 年度,0.0,                  0,0.0
8933 - 愛地雅,109/06/12,108年 年度,0.0,                  0,0.0
8933 - 愛地雅,109/06/12,108年 年度,0.0,                  0,0.0
